MW,LogP,TPSA,HBD,HBA,RotBonds,RingCount,AromaticRings,HeavyAtoms,FractionCSP3,NumF,NumCl,NumBr,NumN,NumO,NumS,NumSi,NumP,HasCu,HasZn,HasAg,HasTi,ChargeDensity,HydrophilicLipophilicBalance,SurfaceEnergyEstimate,ElasticModulusEstimate,RoughnessPotential,CrosslinkPotential,SMILES,material_class,material_name,antifouling_efficiency_pct,fouling_release_pct,antibacterial_rate_pct,diatom_removal_pct,is_original,SE_x_EModulus,LogP_x_TPSA,F_x_Si,ChargeDensity_x_HLB,MW_x_LogP,HBD_x_HBA,RotBonds_x_MW,RingFrac,AromaFrac,FracF,FracSi,PolarFrac,SE_minus_EMod,Kendall_index
333.012569806276,2.344822512063265,62.489006134213916,1.8377891925554453,4.081697355814499,6.568762910487695,0.0,0.0,18.424461694443874,1.0052577031398113,0.0,0.0,0.0,0.0,3.8631239055254665,0.0,2.9341189633353943,0.0,0.0,0.0,0.0,0.0,0.0,4.745858638886497,33.28829674267151,0.7792986364590623,0.06920949842513657,0.22536987380250814,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CC(O)CO)C,silicone,PDMS+甘油改性(增强),80.49642880352229,86.89963072071242,57.68317464938894,81.23740040417997,False,25.941524261608553,146.52562833996424,0.0,0.0,780.8553704817955,7.501299287798024,0.01972527017316179,0.0,0.0,0.0,0.15925127214002754,0.2096736376667352,29.3918035603762,14.151259838840412
262.82318110847854,1.6860378237986162,59.33333881399929,2.2151144445868782,3.39473211572387,7.216492982617284,0.0,0.0,13.71418363836882,1.0463453865595003,0.0,0.0,0.0,0.0,4.244712596054541,0.0,3.040439544619394,0.0,0.0,0.0,0.0,0.0,0.0,3.586420935354131,26.74029619323181,0.6686995729761974,0.0971786191864242,0.27568821826818996,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CC(O)CO)C,silicone,PDMS+甘油改性(增强),79.88645764177235,87.08128444079489,58.34255813941454,81.34588916248109,False,17.88122464567115,100.03825345266134,0.0,0.0,443.12982431996875,7.5197201450429185,0.027457596975202597,0.0,0.0,0.0,0.2217003669188892,0.3095125971755918,23.396798328350823,11.166906844697499
310.9931903727818,1.9045205291201905,57.705128204117734,1.8898344198813644,4.20897190098311,7.4622550861676356,0.0,0.0,17.35017369073655,1.2224828560526322,0.0,0.0,0.0,0.0,3.8436833533150714,0.0,3.1744477894059218,0.0,0.0,0.0,0.0,0.0,0.0,4.513444568100928,27.590399082040285,0.6378367451932389,0.09603034675280332,0.20732411283550603,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CC(O)CO)C,silicone,PDMS+甘油改性(增强),79.48726216090193,87.28164381241446,58.11108036273546,81.62100573935768,False,17.5981703490711,109.90060130025473,0.0,0.0,592.2929154815465,7.95425997079138,0.023994914735022875,0.0,0.0,0.0,0.18296345880968296,0.22153572764330634,24.40121535607409,10.947056606320311
248.04231696274783,2.5706865473265323,62.07520511079753,1.5909392408815903,3.2238246783506237,6.620412428927008,0.0,0.0,19.885780269353106,0.7764475288808804,0.0,0.0,0.0,0.0,5.408811105192326,0.0,3.4692359847786047,0.0,0.0,0.0,0.0,0.0,0.0,3.987874439583227,28.403493952913568,0.7320006582177785,0.08479505795143356,0.23275067492351126,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CC(O)CO)C,silicone,PDMS+甘油改性(增强),79.407852423798,87.01511586724052,58.573808946939,82.09567869434652,False,20.791376269217423,159.57589470086242,0.0,0.0,637.6390473838396,5.128909186510478,0.02669065710235763,0.0,0.0,0.0,0.1744581272541367,0.27199390880970836,24.743490661824676,12.379018510863602
229.53033192431866,1.7176294848745455,64.12371609689824,1.932705357433214,3.9552518619378914,6.356629116234505,0.0,0.0,16.52413628459206,0.872316491250531,0.0,0.0,0.0,0.0,5.040329883027165,0.0,2.140591048653483,0.0,0.0,0.0,0.0,0.0,0.0,5.0940076604678675,26.72599294088169,0.4378260273253557,0.09752197023010453,0.2697346348330305,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CC(O)CO)C,silicone,PDMS+甘油改性(增强),81.502181985373,85.55981079704786,58.32661196756587,80.78926048507871,False,11.701335315631729,110.14078544775691,0.0,0.0,394.2480657862509,7.6443364635650575,0.027694070160323863,0.0,0.0,0.0,0.129543294232539,0.30502834134374834,24.53686280425491,8.558150870673435
374.73122441382793,2.2693464809800368,50.50685284423727,2.234066742380431,3.6681729953698383,7.315436904528832,0.0,0.0,21.628061070720605,0.9104101940089742,0.0,0.0,0.0,0.0,5.401687659759775,0.0,3.4499008107828852,0.0,0.0,0.0,0.0,0.0,0.0,5.213516371005903,28.12480800845766,0.6625447833207625,0.08799526889383945,0.24634294289948422,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CC(O)CO)C,silicone,PDMS+甘油改性(增强),80.68794743678922,86.28310098066778,58.24805993474148,82.46434209301458,False,18.633944827901626,114.61754876744642,0.0,0.0,850.3949854368609,8.194943294253761,0.01952182371771122,0.0,0.0,0.0,0.15951040638835876,0.24975367149635114,24.812084091853848,11.371484792255213
340.4467711145748,1.6664366666415962,61.17209225175077,2.514822783919555,3.9405276885060263,7.507669437062506,0.0,0.0,21.676253058949936,1.0749251195453355,0.0,0.0,0.0,0.0,4.974514796633239,0.0,2.5555537516807014,0.0,0.0,0.0,0.0,0.0,0.0,4.435404232730503,21.705243591198037,0.7289001642750564,0.10608136138752951,0.21280489233201566,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CC(O)CO)C,silicone,PDMS+甘油改性(增强),79.92992928453415,87.28337517850852,58.75012198686531,82.12286237642859,False,15.820955619254365,101.93941750349977,0.0,0.0,567.3329824250665,9.909728811720814,0.022052403118653332,0.0,0.0,0.0,0.11789647153180544,0.22949145237900354,18.060742769822756,10.782821457881266
257.9756690426945,1.9411868448611804,60.8810379768278,0.956596280385104,2.9272804347796617,5.151933586105606,0.0,0.0,13.770186666259619,0.9958702936458197,0.0,0.0,0.0,0.0,4.210610032691385,0.9849152584319315,1.9291396994941432,0.0,0.0,0.0,0.0,0.0,0.0,5.433548927203352,33.78357960572883,1.0584197393774757,0.06872461348812284,0.280633625176469,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),81.11442248592677,84.06656085584372,62.084045807577645,81.16264937386931,False,35.757207521533715,118.18147002211205,0.0,0.0,500.77897503994024,2.8002255755543146,0.01997061817970504,0.0,0.0,0.0,0.14009539204149027,0.3057772661142224,28.491480908841453,19.659057901086392
254.12027926436934,1.8620206858862554,61.3467214171479,0.9448567730482348,2.9587109853300424,4.94236660777524,0.0,0.0,13.794062053376106,0.9965200382151824,0.0,0.0,0.0,0.0,4.098145836004896,1.0172249262509157,1.8965788772864594,0.0,0.0,0.0,0.0,0.0,0.0,5.478558553535952,32.682080765047004,1.1136032828876599,0.06975138554157713,0.3011887525067936,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),81.07124869471134,83.88364963125122,61.95558320452225,81.00585534953707,False,36.39487243155599,114.22886429003076,0.0,0.0,473.17721669344775,2.795558113981307,0.01944892639848526,0.0,0.0,0.0,0.1374924130359607,0.29709492534882953,27.114064350608707,20.60423482662662
266.4700316777464,2.0125368465478113,62.84417495354251,0.9719909735023167,2.904465212291443,5.037864313582368,0.0,0.0,13.330556738792716,0.9782198769026199,0.0,0.0,0.0,0.0,4.081837740318718,1.0327529047274993,2.0314521543828308,0.0,0.0,0.0,0.0,0.0,0.0,5.495105342607027,33.33995989049649,1.0915842826202204,0.07018245879374341,0.2953642758201007,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.98980482579775,83.99619319642518,61.99687655735665,81.15767951837563,False,36.39337619965453,126.4762176849014,0.0,0.0,536.2807572522272,2.8231139691987726,0.018905932054959457,0.0,0.0,0.0,0.15239064610641384,0.30620159534975205,27.882038477395383,20.289655717228882
247.9464604148419,2.033664155533885,61.35546342158441,0.9803733921601673,3.067026444274379,5.154547504321051,0.0,0.0,14.116693979978177,1.070332581632914,0.0,0.0,0.0,0.0,4.043475616437586,0.9885191457675159,1.9489565605672043,0.0,0.0,0.0,0.0,0.0,0.0,5.378093955361686,33.08315595665737,1.1540968054618401,0.07182417352271693,0.2874602195297982,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),81.11226288160137,84.06874694358598,62.03685381120948,81.11913843596747,False,38.18116460417412,124.77640670664661,0.0,0.0,504.2398290371653,3.006831119018209,0.020788953775330857,0.0,0.0,0.0,0.1380604101308299,0.286432193130522,27.31267192934817,21.71960230360151
263.1021557061747,2.0136845589237797,64.11321081783775,0.9872937088404948,2.917775568158978,4.8331725986322605,0.0,0.0,13.341402529292473,0.9746327402007982,0.0,0.0,0.0,0.0,4.317516182568474,0.9712207273077355,1.977747791974194,0.0,0.0,0.0,0.0,0.0,0.0,5.439407169194613,35.054812320875655,1.126818972137859,0.06742564266932347,0.2999631562589193,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.95778024221839,83.93052706022792,62.13841567707095,80.9820114914789,False,39.50042758789466,129.10378264690493,0.0,0.0,529.804748365084,2.880701462251859,0.01836994678230541,0.0,0.0,0.0,0.14824137024813078,0.3236178634959035,29.42071746018636,21.66622800874394
261.45984868276616,1.994703647446195,61.11024100791383,1.01924252823411,3.2024209657892437,4.760883214065098,0.0,0.0,14.714978378688278,1.0505952791874886,0.0,0.0,0.0,0.0,4.130122179221227,1.0491963454603113,1.900435759275584,0.0,0.0,0.0,0.0,0.0,0.0,5.471828138065268,31.74557542415551,1.0017156044604065,0.07272626263182179,0.28534666007372506,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),81.00963483197344,83.79277754018356,61.971246952999394,81.22206024230938,False,31.800038274951365,121.89682063480176,0.0,0.0,521.5349138282439,3.264043641640949,0.018208850185029983,0.0,0.0,0.0,0.1291497486688793,0.2806747025332289,26.73699740185348,17.852514891454277
256.482532494325,1.9336174000026691,64.2599399236057,0.9381808935796772,3.0937380696153536,4.686200471271043,0.0,0.0,13.87734252335862,0.9823773648231071,0.0,0.0,0.0,0.0,3.965237297421656,0.976081664170603,1.9420642506654802,0.0,0.0,0.0,0.0,0.0,0.0,5.404678207500573,32.50542692162499,1.0775655591500994,0.06888292430873642,0.2762863712407629,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),81.05487511347415,84.00611185410116,61.92096325221507,81.25335765488633,False,35.026728536213525,124.25413795941017,0.0,0.0,495.93908762777687,2.902485946653198,0.018271031659338167,0.0,0.0,0.0,0.13994496766196834,0.2857346275590798,27.11759912587449,19.71336289655372
280.7930207647953,2.043421363426056,65.3748343616052,1.0380884863131887,3.27846232767395,5.190079828939856,0.0,0.0,14.43837098624432,0.950264136298204,0.0,0.0,0.0,0.0,3.9647185892743346,1.0176839797752852,1.8642367555051094,0.0,0.0,0.0,0.0,0.0,0.0,5.719637085915251,33.715004620307575,1.0347922195724049,0.06719705679343024,0.30806544630082017,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.81277756805747,84.19620903681246,61.92588106192878,80.99935688900466,False,34.88802446394196,133.58833316494386,0.0,0.0,573.7784573317189,3.4033339951698642,0.018483649681903233,0.0,0.0,0.0,0.12911683439088795,0.2745959771397749,28.54104352244555,19.11206974280893
262.516380694287,1.6062740383013898,56.15769419734591,1.006906641502973,2.8261661846918686,5.398632518109849,0.0,0.0,12.458632233147155,0.9718316004684457,0.0,0.0,0.0,0.0,3.447412432633551,1.1279656097656472,2.0642051865883526,0.0,0.0,0.0,0.0,0.0,0.0,5.270606221200288,32.536302066760456,1.1713094473042553,0.07155328852872415,0.28310299624909424,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.54623074530605,84.5033448956043,61.835959380732206,81.31986486524784,False,38.11007799114149,90.20464624006534,0.0,0.0,421.6732469380774,2.8456855013573605,0.020564935810222132,0.0,0.0,0.0,0.1656847355278997,0.27670874042348276,26.67975483023918,21.97044327660325
260.07807124445964,1.731008458457053,69.97157762967578,1.0203632517119632,3.32048288561689,4.9270365197056325,0.0,0.0,13.439758232774992,0.8981605334214983,0.0,0.0,0.0,0.0,3.7258839540639963,1.0708189290919983,2.209561146539846,0.0,0.0,0.0,0.0,0.0,0.0,5.242585264641556,36.90259430324203,0.9999140623463065,0.0726225313834788,0.29069618687171206,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.88420639664912,84.21656298293718,62.40479682420692,80.90410523274087,False,36.89942298087241,121.12139272855309,0.0,0.0,450.1973411833557,3.388098714421973,0.01894445193372139,0.0,0.0,0.0,0.1644048284404015,0.27722849544851447,31.9030239915105,19.208147434372755
251.4824716707815,2.026886633484406,68.27201947546129,0.9897834234281092,2.9267103033375244,4.112941391712096,0.0,0.0,14.766779995869319,0.9804877641119326,0.0,0.0,0.0,0.0,4.415422051742915,1.129448542643815,2.1093467569982227,0.0,0.0,0.0,0.0,0.0,0.0,5.152239799078222,32.69232509381032,0.9590367341381397,0.07269414692639817,0.2510376373215289,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.69797981822363,84.40896815732528,62.29271894261255,81.12127744101306,False,31.353140689350198,138.37964371579955,0.0,0.0,509.72646038512784,2.8968093434197346,0.016354783553648198,0.0,0.0,0.0,0.14284405656400825,0.29901048522277923,27.89714142311962,17.248100400477608
262.12799921078374,1.8487858490619642,59.66746615887969,0.9710206641794096,2.636722998129044,5.1009794219814655,0.0,0.0,15.75692374910232,1.048553096822964,0.0,0.0,0.0,0.0,4.048890357472075,1.1281520627815897,1.9673939888933198,0.0,0.0,0.0,0.0,0.0,0.0,5.20220513882786,34.36593970279271,1.1798461792533697,0.07085915869482196,0.258294378248213,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.70944482077968,83.75517052861265,61.53003829038775,81.36530282622914,False,40.54652265479166,110.3123670839204,0.0,0.0,484.6185355838227,2.5603125169003884,0.01945988004844778,0.0,0.0,0.0,0.12485901564418012,0.2569594434765696,28.466708806525858,22.802748721831364
259.8607415280916,1.6677050110018905,74.7097105121222,0.9158406279834204,3.0902060960669537,4.504837672882279,0.0,0.0,13.246536076144396,1.1077956245447258,0.0,0.0,0.0,0.0,4.107366254317867,0.9856698796129408,2.2717815463973348,0.0,0.0,0.0,0.0,0.0,0.0,6.768854151399786,33.21502696130541,0.9599632782476549,0.05965230414508448,0.2419106917466494,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),81.06821637266633,83.99677827068987,61.54023695145458,80.82676248773383,False,31.88520616885899,124.59375859156681,0.0,0.0,433.3710608090654,2.830136291620153,0.017335583845377794,0.0,0.0,0.0,0.1715000459998423,0.3100709672859154,28.41521057006714,17.40399475648472
214.3715450790057,2.067338871230041,63.18334419302778,0.9545916992899063,2.53628013717569,4.819906639866341,0.0,0.0,14.280590203236493,1.0950472122495212,0.0,0.0,0.0,0.0,3.4686798145526776,0.9948260145863498,2.072544923109084,0.0,0.0,0.0,0.0,0.0,0.0,4.856143638369638,32.107173635512936,1.131397247291697,0.074065433360516,0.2899711521319045,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.5908495514543,83.78633358502137,62.27301373205364,80.4429993072198,False,36.32596786953589,130.62138346455322,0.0,0.0,443.17862802747146,2.4211119660217784,0.022483891871423446,0.0,0.0,0.0,0.14513020075594432,0.24289470989557216,26.45018739905445,20.844892608016618
242.13767549247638,2.0692297543196774,70.28014784807968,0.9768501554690341,2.851965548194506,4.206729235133756,0.0,0.0,18.30945881844748,1.0463735420221656,0.0,0.0,0.0,0.0,5.128162777674065,1.1524974675588295,2.2679754245873114,0.0,0.0,0.0,0.0,0.0,0.0,5.273922837114385,31.68561537385338,1.0052721018597406,0.0701165254062782,0.26657333955858104,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),81.04875695649748,83.25046238146679,61.92037050932489,80.46720034341249,False,31.8526651655929,145.4257730652325,0.0,0.0,501.03848277083466,2.7859429891461325,0.017373294868623063,0.0,0.0,0.0,0.12386905845093789,0.2800827063499684,26.659254864554676,17.9088262905014
236.73034524634576,1.9640249383354966,51.35829020419017,0.9013111147273435,3.2048271785410805,4.15209329488052,0.0,0.0,13.169194498120172,0.9055348374657924,0.0,0.0,0.0,0.0,3.9356565920789484,1.0113312669224237,1.8524622521317078,0.0,0.0,0.0,0.0,0.0,0.0,5.567976947313045,28.91872774578986,1.0824328555144693,0.06412120489887485,0.2561715301700775,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),79.97827957980635,84.07033982902196,61.536045322933994,80.91823428908417,False,31.30258105172083,100.86896275130114,0.0,0.0,464.94430172459505,2.888546356799348,0.017539336964003404,0.0,0.0,0.0,0.14066632947035115,0.29885325124788314,23.506563468217514,18.698467725723958
236.77091487661195,1.8709911360393396,62.1720969319135,1.0290442376377396,2.6725083143288506,5.932022359455026,0.0,0.0,15.75608505046282,1.0715158829503906,0.0,0.0,0.0,0.0,3.5560457628906947,1.0382684632185175,2.0792904242227865,0.0,0.0,0.0,0.0,0.0,0.0,3.667322529392689,29.55910719727382,1.1490631695665465,0.06441026546220517,0.3272267336731073,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.05329845983229,84.42643617669653,62.42495872980957,81.58107160907373,False,33.965281405656775,116.32344226858878,0.0,0.0,442.996283006066,2.7501292808990527,0.02505384735513807,0.0,0.0,0.0,0.13196745368937376,0.22569348613577325,23.81379134944109,20.411609025189264
196.23225219723827,2.0219007807362153,57.220085709304755,0.7890786337025648,2.8137595237618314,4.3212665060743936,0.0,0.0,11.579866616971378,0.8913668029253606,0.0,0.0,0.0,0.0,4.030835181384904,0.9609026725157617,1.4679937896177584,0.0,0.0,0.0,0.0,0.0,0.0,4.3081868439513755,30.05287692367933,1.072092731489126,0.0608252796853626,0.2695545364064838,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.16958446116136,84.00360440709245,62.110396556290084,80.39000353512229,False,32.21947091021389,115.69333596943643,0.0,0.0,396.76214392322197,2.2202775205775653,0.02202118386599861,0.0,0.0,0.0,0.12677121750834988,0.34808994910851027,24.6924132662337,18.83603080972168
331.11513487368387,1.9491947107320464,55.80829213718742,0.7555691050052175,3.026974300228726,4.804633600389986,0.0,0.0,11.493190557235675,1.2506077444266372,0.0,0.0,0.0,0.0,3.142686031663939,1.0236541329944215,1.8649629580118325,0.0,0.0,0.0,0.0,0.0,0.0,6.438789884504224,32.73807570797527,0.9831499596216631,0.059424665275069684,0.24503781593085763,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.58693891355927,83.28990647228044,61.37011115760122,80.36796905836232,False,32.186437810386835,108.78122784879457,0.0,0.0,645.4078695391128,2.287088262897613,0.014510462054906947,0.0,0.0,0.0,0.16226677428903524,0.273438956398876,27.822325909866954,17.746044006913497
268.913220319461,1.945307108829074,68.90287054780472,0.9900445241184919,2.4119943012098437,5.3708306926202045,0.0,0.0,11.551567993790382,0.8968785060394712,0.0,0.0,0.0,0.0,5.131401271033183,0.7244525258162282,1.6884867071898346,0.0,0.0,0.0,0.0,0.0,0.0,4.0690723624061516,29.148596499751033,1.0238197119280488,0.07674520443674471,0.21393215437493338,C[Si](C)(C)O[Si](C)(CCS(=O)(=O)O)C,silicone,PDMS+磺酸基改性(增强),80.72358218697441,84.6846953589434,61.793036272185184,79.7147964409229,False,29.842907671482035,134.03724389537396,0.0,0.0,523.1187991455665,2.387981750117814,0.019972356458488043,0.0,0.0,0.0,0.14616948176191244,0.44421686075791617,24.02949794011079,17.547638550957515
243.5114620969243,2.8098113602327928,9.470736077779318,0.0,1.0453736717754165,4.88400858723332,0.0,0.0,14.397713616421186,0.9946060494248411,0.0,0.0,0.0,0.9715964780876141,1.054364217619233,0.0,2.024735238442081,0.0,0.0,0.0,0.0,0.0,0.07521044366525537,2.6320645566191843,31.215930053427382,1.1226149078744554,0.06726024340290963,0.07222532173784584,C[Si](C)(C)O[Si](C)(CC[N+](C)(C)C)C,silicone,PDMS+季铵盐改性(增强),80.12773474497688,82.98493033423759,77.81034767421393,80.12259810020691,False,35.04346844114382,26.61098182111089,0.0,0.1979587430589225,684.221272546835,0.0,0.02005658602341006,0.0,0.0,0.0,0.1406289423712934,0.14071405708446344,25.602855514055104,20.346775507162338
222.01509733775853,2.62169583373602,9.180618100502713,0.0,1.0126674249627505,4.990079067193029,0.0,0.0,14.434560602736234,1.023608636922841,0.0,0.0,0.0,0.9848694743817923,0.9797613842692993,0.0,1.971888804244397,0.0,0.0,0.0,0.0,0.0,0.06818911456123965,2.811816100448388,32.031568457646216,1.1505209960686076,0.06838010782468683,0.0721163985055816,C[Si](C)(C)O[Si](C)(CC[N+](C)(C)C)C,silicone,PDMS+季铵盐改性(增强),80.17511955819218,82.9187932336239,78.05365465325399,79.83131044689316,False,36.85299204753092,24.068788225209456,0.0,0.19173525019861326,582.0560557168985,0.0,0.02247630511181618,0.0,0.0,0.0,0.13660885554566884,0.13610603832850124,26.27896347730318,21.283821130778858
248.74359137451296,2.7713477693828525,9.115697384498851,0.0,0.98469885476457,4.931164225381476,0.0,0.0,13.9412509541456,1.0146598461178142,0.0,0.0,0.0,0.9516289564572855,1.0043026956260375,0.0,2.0672491189298476,0.0,0.0,0.0,0.0,0.0,0.06709383680593767,2.6622564490651137,31.479217391805406,1.1730214631960736,0.0700294708411519,0.06992946565036288,C[Si](C)(C)O[Si](C)(CC[N+](C)(C)C)C,silicone,PDMS+季铵盐改性(增强),80.21574064797086,83.07176758832908,77.57235487773282,79.9416329877451,False,36.92579764520286,25.262767612899996,0.0,0.17862099972912984,689.3549971040362,0.0,0.0198242865198365,0.0,0.0,0.0,0.14828289984372786,0.14029814530393364,25.61411007582504,21.653230299416684
224.77443566915542,2.683235865288581,9.189923598739458,0.0,1.0078409722634072,5.16168096148472,0.0,0.0,14.084626775715975,1.0386039655817771,0.0,0.0,0.0,1.0316849213143011,0.9976922273266253,0.0,1.9756680384942524,0.0,0.0,0.0,0.0,0.0,0.07077781102212105,2.7299936008806633,31.37331598211594,1.1450805934243014,0.0730547950119086,0.06991438195152222,C[Si](C)(C)O[Si](C)(CC[N+](C)(C)C)C,silicone,PDMS+季铵盐改性(增强),79.96437368207692,83.29199041815224,78.05550375462326,79.93925630280289,False,35.92497528248944,24.65873259939962,0.0,0.19322297117473136,603.1228273874788,0.0,0.022963825695383692,0.0,0.0,0.0,0.14027123827665797,0.14408455267979692,25.647913014994433,20.932471496625002
243.92325688677613,2.6711098603982983,8.507791301000127,0.0,0.9448470367934493,5.612928156249323,0.0,0.0,13.041930252035959,1.0512746793133125,0.0,0.0,0.0,0.9751127428859414,0.9345578078998501,0.0,2.0223030257585135,0.0,0.0,0.0,0.0,0.0,0.07047424277251912,2.5449209022268,33.517177621619794,1.0915922847645452,0.06840166343533347,0.07168589589352377,C[Si](C)(C)O[Si](C)(CC[N+](C)(C)C)C,silicone,PDMS+季铵盐改性(增强),80.27486232413085,83.04000269612779,78.10301622483256,79.9404714928007,False,36.587092498843035,22.725245234312307,0.0,0.1793513735003899,651.5458166507349,0.0,0.023011041373782255,0.0,0.0,0.0,0.15506163479465124,0.146425453432223,28.05921619779707,20.34369625132405
233.59166206041272,2.742481335480398,9.365360827921858,0.0,1.0669999942738104,4.906708440374464,0.0,0.0,13.770841916339373,1.0656584893545673,0.0,0.0,0.0,1.014334240993717,0.9362744895347537,0.0,1.9148194001817331,0.0,0.0,0.0,0.0,0.0,0.07482242601245814,2.6796866075056442,31.60339664421045,1.1961499512940252,0.06837435978527853,0.0770371137154922,C[Si](C)(C)O[Si](C)(CC[N+](C)(C)C)C,silicone,PDMS+季铵盐改性(增强),80.02224418309669,83.25517966684684,77.9778050363942,80.0143066364082,False,37.80240135669809,25.684327270614943,0.0,0.20050065292666602,640.6207733245265,0.0,0.02100549478990164,0.0,0.0,0.0,0.13904882590437426,0.14164774691183082,25.622646887740324,22.28136825986681
248.88079719823966,3.05077695136704,9.950109286278504,0.0,1.0294641716478798,4.873262827435093,0.0,0.0,14.263047493579343,1.0220025330346787,0.0,0.0,0.0,0.9958145071430489,1.0179024419428286,0.0,1.9224135694439741,0.0,0.0,0.0,0.0,0.0,0.06320709935666001,2.7487771507291123,35.16270590505995,1.0752365034553113,0.06670883734371652,0.07300314249370528,C[Si](C)(C)O[Si](C)(CC[N+](C)(C)C)C,silicone,PDMS+季铵盐改性(增强),80.29477585810135,82.99956480664304,77.76028298594156,79.95827655267243,False,37.80822494938409,30.355564074161613,0.0,0.17374223047545181,759.2797997302442,0.0,0.019580710453741514,0.0,0.0,0.0,0.13478280643104976,0.14118419993990575,29.786523387783394,20.448403008714546
222.435428399096,2.6572603885822588,9.089685032740745,0.0,0.9611047137912717,5.018633500055561,0.0,0.0,14.277467205756535,0.9809033068434301,0.0,0.0,0.0,1.0307073847018866,0.9581521980150585,0.0,1.9200863799143535,0.0,0.0,0.0,0.0,0.0,0.06535688512507748,2.2571957971052874,30.83672275696295,1.213846228095906,0.07440208463626281,0.06886214856304453,C[Si](C)(C)O[Si](C)(CC[N+](C)(C)C)C,silicone,PDMS+季铵盐改性(增强),79.92510901705973,82.90353053682213,77.73998073163733,79.81023362567534,False,37.43103960537866,24.153659982191012,0.0,0.14752328641621795,591.0688529022431,0.0,0.022562203944648043,0.0,0.0,0.0,0.13448368343232428,0.1393005884065387,24.76749161648342,22.4624551069741
252.91930688749727,2.8600230828797004,9.43164881313847,0.0,1.0080562571227183,4.078462012204791,0.0,0.0,12.49333965364819,1.1293140445992031,0.0,0.0,0.0,0.9008263648518016,0.9969719447351907,0.0,1.5445801093877098,0.0,0.0,0.0,0.0,0.0,0.06563187643837952,2.5254005624966114,29.84859433832869,1.0244166473612917,0.06667528320887137,0.07185435648626476,C[Si](C)(C)O[Si](C)(CC[N+](C)(C)C)C,silicone,PDMS+季铵盐改性(增强),79.81675567378426,82.89259711375091,78.21681342100436,79.83975858601897,False,30.57739694051791,26.974733315190953,0.0,0.16574677767519172,723.355055804177,0.0,0.01612554637443696,0.0,0.0,0.0,0.12363228345726403,0.15190480385545388,24.726511101522235,17.769297785967257
209.48550539470136,2.8731237137268915,9.426303380458517,0.0,1.0500670926028568,5.1826566109231775,0.0,0.0,12.560835004141811,0.9530866177209153,0.0,0.0,0.0,1.0135805143629497,1.1099245240927984,0.0,2.2147935823050737,0.0,0.0,0.0,0.0,0.0,0.060636461773041606,2.4239619898208318,34.07442355411593,1.2096575781785306,0.06882002130877345,0.07609705796081877,C[Si](C)(C)O[Si](C)(CC[N+](C)(C)C)C,silicone,PDMS+季铵盐改性(增强),80.30248322492612,83.05134046626395,77.77463190935873,80.14113731610101,False,41.218384674301355,27.082935775179326,0.0,0.14698047853507673,601.8777732315791,0.0,0.02473992938632338,0.0,0.0,0.0,0.17632534633046032,0.16905763333055035,28.02613566322328,23.498657310711604
