MW,LogP,TPSA,HBD,HBA,RotBonds,RingCount,AromaticRings,HeavyAtoms,FractionCSP3,NumF,NumCl,NumBr,NumN,NumO,NumS,NumSi,NumP,HasCu,HasZn,HasAg,HasTi,ChargeDensity,HydrophilicLipophilicBalance,SurfaceEnergyEstimate,ElasticModulusEstimate,RoughnessPotential,CrosslinkPotential,SMILES,material_class,material_name,antifouling_efficiency_pct,fouling_release_pct,antibacterial_rate_pct,diatom_removal_pct,is_original
332.9953384696976,3.094378677771152,73.93491935550772,2.0,2.0,14.0,0.0,0.0,24.0,0.5652033146335832,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.3092441902282377,4.580620659536455,40.27310674927112,0.4339621457823081,-0.2493142666585963,-0.3517840383869234,C[Si](C)(C)NCCCCCCNC(=O)NCCCCCCN,silicone,PDMS-PUa自修复涂层_变体69,73.77216208040974,84.03306779945183,62.47713779348891,77.79927894499997,False
318.14511426636136,1.8920435105274136,47.864646047963895,1.0,1.0,14.0,0.0,0.0,12.0,0.7253482782367255,1.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-0.9122204433382312,3.963555255694416,31.90937635787756,1.1126719254138102,0.5357976485605022,0.1538223634556019,C[Si](C)(CCOCCOCCO)O[Si](C)(C)C,silicone,PDMS-g-PEG200_变体70,77.59743564172427,88.5456415750582,58.5257778348709,83.54412101974002,False
261.1376947270981,6.104754426604166,14.365925830213516,0.0,3.0,10.0,0.0,0.0,22.0,1.2627915907251035,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.5436229694314013,1.1500218983649533,25.48204095695989,-0.0943420986381312,0.4431509379682441,0.3382345158197848,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CCCCCCCC)C,silicone,PDMS+辛基硅油_变体71,74.58155933514827,88.77448966020907,47.34020791787548,78.91189111949299,True
299.707900278168,2.444104360941187,62.14021647211257,3.0,3.0,18.0,0.0,0.0,28.0,0.6142710949929231,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0243034474364077,5.3844786846835,34.39479583344985,1.055949898565674,-0.1057832653735142,0.7305135581860909,C[Si](C)(C)NCCCCCCNC(=O)NCCCCCCN,silicone,PDMS-PUa自修复涂层_变体72,74.1979262575518,82.86288947249739,60.98870191938646,83.54360265511535,True
274.6107128318605,4.336898144065505,20.531276126142394,0.0,0.0,4.0,0.0,0.0,11.0,1.9388732522999,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,-0.4981958445835336,2.601727502038554,21.844752142787808,0.104646309435073,0.2569586042171686,0.5774641017793677,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,silicone,PDMS低聚体(MW~300)_变体73,67.62944884737486,83.57838350981075,39.46435618269253,78.75069235246383,False
277.91941826241384,4.801992580029394,5.8826847036031165,0.0,0.0,3.0,0.0,1.0,15.0,1.9969230114457248,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,-0.206732580561638,1.324637016462464,12.395813733810456,0.4634946415947963,0.2612772362647038,0.0340680681715057,C[Si](C)(C)O[Si](C)(CCC(F)(F)C(F)(F)F)C,silicone,PDMS+全氟己基改性_变体74,94.40048411932952,96.7661885023756,65.01107133756055,91.00855644705194,False
236.10756982014527,1.7366746923683305,9.411403433132175,0.0,1.0,2.0,2.0,1.0,16.0,1.653904907400159,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.8275314961665934,3.0594891344216144,34.366549929945364,2.8291604886449107,-0.6959179059558104,0.1579649350461969,C[Si](C)(C)O[Si](C)(c1ccccc1)C,silicone,PDMS+苯基硅油_变体75,74.91505825533017,84.23244160768193,37.5405905573285,81.71127879729504,False
269.5278930592975,4.889285722527244,23.900652593769436,0.0,1.0,10.0,0.0,0.0,15.0,-0.0553109047150366,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0079037720559197,2.354577004006984,31.859877448703944,1.4329305051946073,0.4934558719072305,-0.3798694500620019,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CCCC)C,silicone,PDMS+甲基硅油_变体76,75.64761042322426,88.95987424974382,48.28461837817498,75.33048544784576,True
380.9344164231253,3.9517666213306217,41.0382303727728,1.0,3.0,8.0,0.0,0.0,21.0,1.4827435719338196,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.1519092978024378,4.259410905179953,18.958348140913863,0.601508587580222,-0.5853859412072656,0.5567331769357564,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,silicone,PDMS中聚体(MW~500)_变体77,73.20324346726639,92.57479446225634,61.48915439069685,75.51252579437579,False
210.9066598671533,4.266564240790029,12.05493033558069,0.0,0.0,3.0,0.0,2.0,13.0,0.4371760435127868,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.8114637904150488,1.7645976158953935,28.71425071212079,1.653686893373102,0.2281636041721366,0.1356252663261025,C[Si](C)(C)O[Si](C)(c1ccccc1)C,silicone,PDMS+苯基硅油_变体78,79.98997683202727,87.81877882033375,45.16167913399208,85.58329943571749,False
261.9970415796008,3.4003166379712364,21.941082060739788,0.0,1.0,4.0,0.0,0.0,13.0,1.10702585098307,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-0.3898281402303548,2.594274824238868,27.392983273249435,-0.2085497128625955,-0.6576338004506876,0.4676187106832605,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,silicone,PDMS低聚体(MW~300)_变体79,66.36524789878025,77.26402709155617,38.15377387602943,69.18663863085408,True
364.28753243412535,3.130760281390448,119.41160460641296,3.0,4.0,12.0,1.0,0.0,20.0,0.1804988007865823,1.0,1.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.5138472967507393,7.196893329695557,28.455906410131924,2.1111009432625067,-0.0256102946375753,0.517591258829518,C[Si](C)(C)O[Si](C)(C)OC(=O)NCCCCCCNC(=O)O,silicone,硅氧烷-聚氨酯_变体80,75.17819087140084,81.68990258460009,63.800141052428486,78.1833618439099,False
334.20922491249405,4.867406112552988,9.129894129388436,1.0,2.0,3.0,0.0,0.0,15.0,0.9587090265000192,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.3176811944128146,0.2840939012946449,9.093319710652306,0.9967370610858924,-0.2205363852403722,-1.0656071901364712,FC(F)(F)C(F)(F)C(F)(F)[Si](C)(C)O[Si](C)(C)C,silicone,氟硅嵌段共聚物_变体81,96.64453873533525,98.0,60.42927602122988,90.35894707552984,True
288.57066254239044,1.9902528671367,18.79977604883275,0.0,3.0,2.0,0.0,0.0,16.0,1.5026153088560823,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,-0.3965626725835749,3.847588583222225,34.35626800046726,0.3214079696236158,0.7630453661059611,-0.7670718800648385,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,silicone,PDMS低聚体(MW~300)_变体82,64.49066718415007,72.57169725270167,44.80464746830901,71.77448774512644,False
199.1058875016793,3.6337117647697488,12.516172021263326,0.0,2.0,5.0,1.0,1.0,16.0,1.4726577338587186,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.3207293827157026,3.284636675923128,26.053918034332703,-0.1842381915897158,-0.221279186110704,-0.6640838354114532,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,silicone,PDMS低聚体(MW~300)_变体83,70.41332158804397,80.64610091892987,35.37074372801919,75.94538861956615,True
216.3504783452169,3.329382503393304,9.86141685580902,0.0,1.0,1.0,0.0,0.0,8.0,0.8413476921117692,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.1246542978208644,2.2414553220391893,31.229737307163163,1.17611065117406,0.1558436347681627,0.9051578797985356,C[Si](C)(C)O[Si](C)(C)C.[Zn],silicone,PDMS/ZnO纳米复合_变体84,72.42984534859241,86.10520825116907,85.24599947317013,73.93316028344523,False
245.05935717145525,2.7896495612415206,12.088686225205942,1.0,0.0,3.0,1.0,0.0,20.0,0.9597307150362372,8.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,-0.6604118869394786,2.546851969273774,10.008910160514995,0.2729665094679044,1.0687008824329596,-0.17988798108978,FC(F)(F)C(F)(F)C(F)(F)[Si](C)(C)O[Si](C)(C)C,silicone,氟硅嵌段共聚物_变体85,94.2252786293094,98.0,59.13257124124579,94.3966506430102,False
393.6446923207389,5.764851415846144,26.41952171939143,1.0,3.0,8.0,0.0,0.0,22.0,1.5194662329385096,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.1715335044629676,3.834863060535917,17.45019141469383,-0.2531116440074217,-0.2351898699887944,-0.1820971351119973,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,silicone,PDMS中聚体(MW~500)_变体86,70.58521079747256,87.3271926730778,41.90648198030963,76.87649551657331,True
342.4186557019003,2.9995499959378487,8.384393626350622,1.0,0.0,3.0,0.0,0.0,16.0,0.8190186262847474,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4981708410869019,1.7191658498471671,8.0211857183949,0.782996348506549,0.4134612816607719,-0.98115545609041,FC(F)(F)C(F)(F)C(F)(F)[Si](C)(C)O[Si](C)(C)C,silicone,氟硅嵌段共聚物_变体87,95.01129058985968,96.6743050134667,56.08448918476744,93.03747746134572,True
220.69007436005373,3.431589914017038,52.105099913178485,0.0,4.0,2.0,0.0,0.0,16.0,0.8219044968109522,0.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-0.294433413369348,3.695636594865349,26.432054734362268,0.4289786602665269,-0.2190688166168642,0.6979169775819151,C[Si](C)(C)O[Si](C)(C)C.[Si](=O)(=O),silicone,PDMS/SiO2纳米复合_变体88,71.96938425363132,86.0888023872967,58.92750247552876,78.03079448615114,False
265.7260578038665,5.436542173696711,20.158619669242466,1.0,4.0,11.0,1.0,0.0,20.0,2.079936658923457,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.4322649542703976,3.742551664255372,25.49954254661448,1.625462564196125,0.2641852233510194,0.2125163729431365,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CCCC)C,silicone,PDMS+甲基硅油_变体89,82.13480734552226,87.18372194377433,58.41705181287388,79.0038371759038,False
206.99357090280432,1.670691833355989,13.771736679807743,0.0,1.0,3.0,0.0,0.0,10.0,0.6671052739737133,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1625070681282709,1.163379603187781,34.32090562623243,0.4062832198230017,0.7604298624664204,0.1586427411594871,C[Si](C)(C)O[Si](C)(C)C.[Zn],silicone,PDMS/ZnO纳米复合_变体90,71.41957173655143,79.77297329537657,94.7604904454114,77.61726182677262,True
207.8410604354579,3.7838374544318576,14.429531058803978,0.0,2.0,6.0,1.0,1.0,14.0,0.4040684028686653,1.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,-0.3525187400698305,2.05158910842734,28.79124079480748,0.3877778961702965,0.2483252737755368,0.1394227625400939,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CCCC)C,silicone,PDMS+甲基硅油_变体91,75.87824076532796,90.58738066233371,45.56049299984492,77.57086808101093,False
263.83532354641784,4.7619103995493886,9.12597892748544,0.0,0.0,4.0,1.0,0.0,21.0,1.530404451703375,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2511375872539431,0.7443872093568518,8.657810262006521,-0.1390372878228707,0.2077528049511912,0.9261616429151616,FC(F)(F)C(F)(F)C(F)(F)[Si](C)(C)O[Si](C)(C)C,silicone,氟硅嵌段共聚物_变体92,93.98310129839903,93.98498097011284,56.60999537392635,89.02826295108908,True
267.7069173988036,4.311245136533558,6.20975680501398,0.0,1.0,2.0,1.0,0.0,13.0,-0.3319305261948402,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.1464941041674896,1.758941778068053,32.48666219857416,2.231999254236701,0.0960285301596652,-0.6857539901498964,C[Si](C)(C)O[Si](C)(C)C.[Zn],silicone,PDMS/ZnO纳米复合_变体93,72.16304759486526,83.27713592117655,78.5582590762636,76.35120331894277,True
265.0869315225178,2.5272917562728017,10.145935387407537,0.0,2.0,3.0,0.0,1.0,11.0,0.0918731796765556,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0952119449625288,1.7027558194339498,19.14557791992582,1.143006595819502,-1.200291113917331,-0.2647482962990725,C[Si](C)(C)O[Si](C)(CCC(F)(F)F)C,silicone,PDMS+三氟丙基改性_变体94,89.28773717770049,91.39488672926564,61.18805633598368,91.09694412643034,False
212.5193996655329,3.1653290626628854,9.373072246812002,0.0,2.0,3.0,0.0,0.0,9.0,-0.2075179098825124,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-0.142383488768598,1.0294690591957192,35.03112082087751,0.8252169046709048,0.3222186566647187,-0.2291486140730616,C[Si](C)(C)O[Si](C)(C)C.[Zn],silicone,PDMS/ZnO纳米复合_变体95,68.43182819351506,76.99944628854101,78.56827828285525,76.20089926294585,False
318.3495069165285,4.381194605056903,12.29491387448254,0.0,1.0,4.0,0.0,1.0,13.0,1.7569997437017315,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.654005957830889,0.5505546838868136,25.923638294869345,0.8031372448084801,0.1074883220725911,-0.1003648172313849,C[Si](C)(C)O[Si](C)(CCC(F)(F)F)C,silicone,PDMS+三氟丙基改性_变体96,88.38527127491214,94.8937642117535,68.31406646064698,84.26730335777889,False
239.84812729000464,1.1878420055007506,7.04061834614715,0.0,1.0,2.0,1.0,1.0,13.0,0.0251184658191119,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-0.0446170771107244,1.4806558761854185,21.399295372170272,2.632799844268315,0.19171661975821,0.2976760880499094,C[Si](C)(C)O[Si](C)(c1ccccc1)C,silicone,PDMS+苯基硅油_变体97,84.655001625637,89.37679447845099,52.44771682503367,83.27728811565254,False
266.265305020799,4.714237852172547,11.51070387670521,0.0,1.0,6.0,0.0,0.0,11.0,0.6034850646260685,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.085973967455638,1.0355214674173867,12.82992709274859,0.2051870389301974,0.9556971377226215,-0.3813451673547209,C[Si](C)(C)O[Si](C)(CCC(F)(F)C(F)(F)F)C,silicone,PDMS+全氟己基改性_变体98,98.0,96.28952904350004,59.241021886794535,90.23760039321452,True
178.64366031573468,1.0570326635310696,38.20833565337109,0.0,3.0,1.0,0.0,0.0,12.0,0.2663950519417482,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.113009442883345,4.71836208952397,29.14068225012764,0.5250106616146455,-0.2750697328009434,0.0390691144789241,C[Si](C)(C)O[Si](C)(C)C.[Si](=O)(=O),silicone,PDMS/SiO2纳米复合_变体99,74.58204887190827,81.81202473921265,61.45293704133752,79.23742522700424,False
202.27127569446577,2.7083285437396505,15.934176273409676,0.0,3.0,4.0,1.0,0.0,17.0,1.990105104112968,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.4234254830626823,4.023039761802175,30.44909084373841,0.6962761322184531,-0.1480293909541627,-0.9058071951659512,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,silicone,PDMS低聚体(MW~300)_变体100,62.06289732207748,83.5546209239238,35.64392288536331,70.93371221054171,False
389.0411884610356,3.2575785151801777,94.7251768361764,4.0,2.0,15.0,0.0,0.0,27.0,1.04457355846306,0.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.2821886070092604,4.747722717719552,40.29592365191919,1.5223868036433943,0.2144822976235181,0.0984485313567403,C[Si](C)(C)NCCCCCCNC(=O)NCCCCCCN,silicone,PDMS-PUa自修复涂层_变体101,72.13050039254675,84.27135706181933,49.13028181990813,80.37705167898805,True
407.48698747902233,2.186226087788645,74.5070060176263,4.0,2.0,12.0,0.0,0.0,24.0,2.7094556905001554,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2809731238475507,6.077995060693892,31.62783657829926,0.1804432835102485,0.7328762832476959,0.8371261648422234,C[Si](C)(C)NCCCCCCNC(=O)NCCCCCCN,silicone,PDMS-PUa自修复涂层_变体102,74.30918653423805,84.15156880721752,58.52255858020477,83.99152167920563,False
340.0880545267616,1.8778047519824987,88.84415255005557,3.0,3.0,14.0,1.0,0.0,22.0,-0.3127483583616604,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0371233329921802,4.633640292718305,36.75827089546809,1.848036251632429,-0.238081925085836,-0.5873641377528991,C[Si](C)(C)NCCCCCCNC(=O)NCCCCCCN,silicone,PDMS-PUa自修复涂层_变体103,79.19089435307724,86.56495741528292,60.21421518508061,81.87941475768743,False
282.82937017317647,5.766184580466209,9.318384116043203,0.0,1.0,4.0,0.0,0.0,14.0,1.706781936715377,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.4054255670703403,2.535002918434257,8.38018705200824,-0.3782941905399424,0.9022024201303864,-0.2410892095383736,FC(F)(F)C(F)(F)C(F)(F)[Si](C)(C)O[Si](C)(C)C,silicone,氟硅嵌段共聚物_变体104,93.4195866910988,98.0,49.66713859266329,91.6873664706072,False
194.06205955740216,1.647445677279432,41.95207286864312,0.0,4.0,3.0,0.0,0.0,11.0,0.6658008642615165,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,-0.164331007581148,2.322570848905656,22.378714005461035,0.7673239377636962,0.5831919858565626,-0.100723662976139,C[Si](C)(C)O[Si](C)(C)C.[Si](=O)(=O),silicone,PDMS/SiO2纳米复合_变体105,76.61784564764349,89.1030426098103,46.49575952067469,78.95257760077723,True
237.23137744851917,0.007940003768859,48.14823781263377,0.0,3.0,4.0,0.0,0.0,17.0,0.4591601518475932,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.1262844229983117,6.374628468787252,31.60063977438052,1.436212296049758,0.2974715635281146,0.9735963439589772,C[Si](C)(C)O[Si](C)(C)C.[Si](=O)(=O),silicone,PDMS/SiO2纳米复合_变体106,74.26643202086308,83.06599835091907,62.35258311177064,80.68691943452552,True
349.7710871506382,2.7710775996838857,104.39306643393412,4.0,5.0,9.0,0.0,0.0,24.0,0.4478748786006436,0.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.3237864977871995,5.511281197663334,36.81664186462989,1.3408119233986384,0.1395109274407925,0.8243888802355421,C[Si](C)(C)O[Si](C)(C)OC(=O)NCCCCCCNC(=O)O,silicone,硅氧烷-聚氨酯_变体107,63.20769609918215,75.58015932962793,42.13686657278943,79.2238242360246,True
177.61432002794194,3.511838392947057,19.50333498831072,0.0,2.0,3.0,0.0,0.0,10.0,2.150608950170727,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.4487457815836048,1.6424325191282865,29.194007409677425,0.5082375802224739,-0.1878626663171347,0.4654138147287763,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,silicone,PDMS低聚体(MW~300)_变体108,61.32110922387786,73.21599383620493,38.12284872359104,73.97550299545675,False
336.3188688432634,3.530175983644749,9.968429430031112,0.0,1.0,8.0,1.0,1.0,15.0,1.0674523439202834,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0889690874959693,1.4991914884392212,17.10407360965135,0.2877057830607339,-0.2310859400531119,-0.4518629106447699,C[Si](C)(C)O[Si](C)(CCC(F)(F)C(F)(F)F)C,silicone,PDMS+全氟己基改性_变体109,90.33779386492525,98.0,59.729522201271145,92.26331823630916,False
374.6420762026796,1.8000947158541196,96.21689656189182,4.0,4.0,18.0,0.0,0.0,20.0,-0.0669099443747451,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4791929099210212,4.898123385867267,37.884857296799474,2.069873972875462,0.2258714327258796,0.7101002849293383,C[Si](C)(C)NCCCCCCNC(=O)NCCCCCCN,silicone,PDMS-PUa自修复涂层_变体110,72.66512474897871,86.78200829700205,66.07507200294094,81.71669864177778,False
202.56346303707224,2.9011200234603485,20.151451861550363,0.0,1.0,2.0,1.0,1.0,14.0,0.4732505986237598,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8856944871945079,3.318265943028339,31.742736963467,1.0619199213029402,0.0962107734176708,0.1929489383758691,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,silicone,PDMS低聚体(MW~300)_变体111,63.43609360153691,76.3555580852927,43.22453137669351,73.2226573640807,True
263.7886805189124,0.9641669545478488,53.29406813239299,1.0,4.0,9.0,0.0,0.0,21.0,1.31238916341034,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,-0.1874021922475358,4.347891248348238,38.5213081802227,0.0768728487668617,0.5062007585996837,0.259712323930944,C[Si](C)(CCOCCOCCO)O[Si](C)(C)C,silicone,PDMS-g-PEG200_变体112,76.6337523023846,83.9295695936673,65.6140477315941,83.09715888638291,True
264.2746540478579,4.999735624229383,18.055517868753896,0.0,2.0,7.0,0.0,0.0,14.0,0.2758698073947043,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08024481198674,4.342162743049377,23.619063678585853,0.2238818183846624,0.2711544625722358,0.2870461966795341,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CCCC)C,silicone,PDMS+甲基硅油_变体113,82.26867365695631,86.778770060839,49.72796913016737,82.18554708017864,True
382.7645630736157,5.1229661476051,15.974994282828344,0.0,3.0,14.0,0.0,1.0,20.0,0.9725766947006524,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.2163005532783829,1.3867499514496031,24.04896181382003,-0.0137047558948336,-0.4559229891051731,-0.5192443439963752,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CCCCCCCC)C,silicone,PDMS+辛基硅油_变体114,79.86399630087404,89.6334925658737,44.30004239336149,83.85073767591018,False
319.1636893583641,4.966392473808106,18.170435148250505,0.0,1.0,7.0,0.0,0.0,14.0,0.9159905823308632,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.4198101366275241,3.3785251763135227,23.134332679014268,1.0677786834446843,-0.3280329013539963,1.4987246926096212,C[Si](C)(C)O[Si](C)(C)O[Si](C)(CCCC)C,silicone,PDMS+甲基硅油_变体115,81.01940370738863,98.0,45.11230653902895,78.87530712568967,False
233.3601717767867,2.1902192127901454,36.39848731037616,0.0,1.0,2.0,1.0,0.0,11.0,1.213919406161584,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1128807615558772,4.726427259771498,24.626660795828503,1.5603538702079418,0.3983336973745529,-0.0471949500849248,C[Si](C)(C)O[Si](C)(C)C.[Si](=O)(=O),silicone,PDMS/SiO2纳米复合_变体116,79.19214416313156,84.65662316651299,50.00079364551462,77.8328924088106,True
304.9248634149432,3.0469001317713618,7.988101764111168,0.0,2.0,5.0,0.0,0.0,15.0,0.7972084443787973,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1014587315052224,1.2977872960355905,19.383786843850334,1.1456436372044303,-0.2427654702963876,-0.3944820672528709,C[Si](C)(C)O[Si](C)(CCC(F)(F)C(F)(F)F)C,silicone,PDMS+全氟己基改性_变体117,88.25150168411008,91.85818634112653,60.71638711833009,84.9850274887776,True
367.7477570874942,5.530983339307343,8.7869044263112,0.0,1.0,6.0,1.0,0.0,16.0,0.3864880162251495,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,-1.16667392092358,-0.4493699611342288,16.774861654979418,1.964828611299985,-0.3169078736184538,1.1278509637954328,C[Si](C)(C)O[Si](C)(CCC(F)(F)C(F)(F)F)C,silicone,PDMS+全氟己基改性_变体118,97.1015659834926,97.92169562833168,58.49107656018872,95.15113215567172,False
320.4487741167613,2.3043908604628545,92.0036568569995,2.0,2.0,13.0,1.0,0.0,18.0,0.738709126237796,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6480315308906981,3.4783119357510834,34.33084674262049,1.2143931442776994,-0.6109251229324185,0.5431069813936911,C[Si](C)(C)NCCCCCCNC(=O)NCCCCCCN,silicone,PDMS-PUa自修复涂层_变体119,73.16260563346194,83.68149024942073,64.67251782125948,79.83273046005483,True
312.7554625904153,3.537116831224218,-0.7182713670221172,0.0,0.0,3.0,0.0,0.0,22.0,1.407218760981863,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3113265992306857,0.0551844283584575,9.982863423978468,0.3807027901220938,0.294358113617496,-0.1552790453392909,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,fluoropolymer,全氟戊烷_变体120,77.4284946425292,78.38614902873694,32.5110770868442,75.1417879750334,True
262.8622913156084,0.8196656109645035,0.349160407878101,0.0,1.0,2.0,0.0,1.0,21.0,0.8576293206708894,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3709917140459723,0.6458176133802234,7.729066608379661,2.347396923388904,0.2373295397519256,0.810613439863114,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,fluoropolymer,全氟戊烷_变体121,76.67226101030462,79.11638070276697,30.82404134615235,78.17568550520745,False
98.65856878976328,2.4289154705464004,0.4747972856822441,0.0,1.0,0.0,0.0,0.0,6.0,-0.1681934727055681,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1747196636084779,-0.3862843743781203,28.739414475269285,2.98417774052063,-0.2711735276507817,-1.195152183734719,FC(F)=C(F)F,fluoropolymer,PTFE单体单元_变体122,61.89363052729195,71.24465540594451,37.40332297571474,62.162734400850944,False
340.5520089768209,1.5631782332481596,65.79808156785535,3.0,2.0,6.0,0.0,0.0,21.0,0.9400333939211092,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.092282176272689,5.348223382856473,23.29569133954732,2.249251093443512,0.0209536635359818,-0.8916966433264111,FC(F)(F)C(F)(F)CC(=O)NCCCCCCNC(=O),fluoropolymer,含氟聚氨酯_变体123,78.09384935376045,86.69278712391342,70.58343770012172,82.5250532331339,False
