paperId,title,titleZh,authors,journal,year,doi,citationCount,abstract,url,source
812763421224206336,Advances in the application of biomimetic surface engineering in the oil and gas industry,仿生表面工程在石油和天然气工业中的应用进展,Yanbao Guo; Zheng Zhang; Siwei Zhang,Friction,2019,10.1007/s40544-019-0292-4,15,"Friction is widespread in almost every field in the oil and gas industry, and it is accompanied by huge energy losses and potential safety hazards. To deal with a series of questions in this regard, biomimetic surfaces have been developed over the past decades to significantly reduce economic losses. Presently, biomimetic surface engineering on different scales has been successfully introduced into related fields of the oil and gas industry, such as drill bits and the inner surfaces of pipes. In",https://link.springer.com/article/10.1007/s40544-019-0292-4,paper-results-PaperSearchToFile_2.json
812808053370912769,Antifouling (Bio)materials for Electrochemical (Bio)sensing,用于电化学（生物）传感的防污（生物）材料,Susana Campuzano; María Pedrero; Paloma Yáñez-Sedeño; José Pingarrón,International Journal of Molecular Sciences,2019,10.3390/ijms20020423,55,"(Bio)fouling processes arising from nonspecific adsorption of biological materials (mainly proteins but also cells and oligonucleotides), reaction products of neurotransmitters oxidation, and precipitation/polymerization of phenolic compounds, have detrimental effects on reliable electrochemical (bio)sensing of relevant analytes and markers either directly or after prolonged incubation in rich-proteins samples or at extreme pH values. Therefore, the design of antifouling (bio)sensing interfaces ",https://www.mdpi.com/1422-0067/20/2/423,paper-results-PaperSearchToFile_2.json
812710662059851777,Antifouling and Fouling-Release Performance of Photo-Embossed Fluorogel Elastomers,,Sander Kommeren; Andrew J. Guerin; Marie L. Dale,Journal of Marine Science and Engineering,2019,10.3390/jmse7110419,7,Fluorogel elastomer photo-embossed antifouling...,,inline_search
812795818992992257,Biodegradable Poly(ester-co-acrylate) with Antifoulant Pendant Groups for Marine Anti-Biofouling,,Guoxiong Dai; Qingyi Xie; Chunfeng Ma; Guangzhao Zhang,ACS Applied Materials & Interfaces,2019,10.1021/acsami.9b01247,33,Biodegradable poly(ester-co-acrylate) with antifoulant pendant groups; field test in East China Sea.,,inline_search_batch9
812751869846749185,Biotoxicity and life cycle assessment of two commercial antifouling coatings in marine systems,,Paolo Rossini; Loredana Napolano; Gabriele Matteucci,Chemosphere,2019,10.1016/j.chemosphere.2019.124475,9,Biotoxicity life cycle antifouling coatings marine...,,inline_search
812732555336876033,Computational modelling of mechanical properties for new polymeric materials with high molecular weight,新型高分子量聚合物材料力学性能的计算建模,Fiorella Cravero; M. Jimena Martínez; Ignacio Ponzoni; Mónica F. Díaz,Chemometrics and Intelligent Laboratory Systems,2019,10.1016/j.chemolab.2019.103851,4,,https://www.sciencedirect.com/science/article/abs/pii/S0169743919304186,paper-results-PaperSearchToFile_2.json
812751322301333506,Contemporary antibiofouling modifications of reverse osmosis desalination membrane: A review,反渗透海水淡化膜的当代抗生物污染改性：综述,P.S. Goh; A.K. Zulhairun; A.F. Ismail; N. Hilal,Desalination,2019,10.1016/j.desal.2019.114072,61,,https://www.sciencedirect.com/science/article/abs/pii/S0011916419307908,paper-results-PaperSearchToFile_1.json
812793856457179137,Correlative assays of barnacle cyprid behaviour for the laboratory evaluation of antifouling coatings: a study of surface energy components,用于防污涂料实验室评估的藤壶无节幼虫行为相关测定：表面能成分研究,Nick Aldred; Caitlyn M. Gatley-Montross; Meredith Lang; Michael R. Detty; Anthony S. Clare,Biofouling,2019,10.1080/08927014.2019.1577394,4,"Laboratory evaluation of antifouling coatings is underpinned by settlement studies with specific fouling organisms. Established methods provide insight into the likelihood of failure of a particular coating system, but can neglect the process of surface selection that often precedes attachment. The present approach for quantifying the exploratory behaviour of barnacle cypris larvae suggested that inspection behaviour can be a rapid and predictive proxy for settlement. Two series of xerogels with",https://www.tandfonline.com/doi/abs/10.1080/08927014.2019.1577394,paper-results-PaperSearchToFile_2.json
812765636349394944,Direct formation of amphiphilic crosslinked networks based on PVP as a marine anti-biofouling coating,基于聚乙烯吡咯烷酮（PVP）直接形成两亲性交联网络作为海洋防污涂层,Hongshuang Guo; Jing Yang; Weiqiang Zhao; Tong Xu; Cunguo Lin; Jinwei Zhang; Lei Zhang,Chemical Engineering Journal,2019,10.1016/j.cej.2019.06.025,32,,https://www.sciencedirect.com/science/article/abs/pii/S1385894719312823,paper-results-PaperSearchToFile_1.json
812695746225635328,Eco-Friendly Antifouling Coating Consisting of Poly(lactic acid)-Based Polyurethane and Natural Antifoulant,,Jiansen Pan; Qingyi Xie; Hoyin Chiang; Qingmei Peng; Pei-Yuan Qian; Chunfeng Ma; Guangzhao Zhang,ACS Sustainable Chemistry & Engineering,2019,10.1021/acssuschemeng.9b06917,28,PLA-based polyurethane with natural antifoulant (butenolide) marine antifouling; field test in Hong Kong.,,inline_search_batch9
812700460140986368,Engineered Chemical Nanotopographies: Reversible Addition–Fragmentation Chain-Transfer Mediated Grafting of Anisotropic Poly(acrylamide) Patterns on Poly(dimethylsiloxane) To Modulate Marine Biofouling,工程化化学纳米拓扑结构：通过可逆加成-断裂链转移介导在聚二甲基硅氧烷上接枝各向异性聚丙烯酰胺图案以调控海洋生物污损,Cary A. Kuliasha; Rebecca L. Fedderwitz; John A. Finlay; Sofia C. Franco; Anthony S. Clare; Anthony B. Brennan,Langmuir,2019,10.1021/acs.langmuir.9b03117,9,"Effectively negating the deleterious impact of marine biofouling on the world’s maritime fleet in an environmentally conscientious manner presents a difficult challenge due to a variety of factors including the complexity and diversity of fouling species and the differing surface adhesion strategies. Understanding how surface properties relate to biofouling can inform and guide the development of new antibiofouling coatings to address this challenge. Herein, we report on the development of a liv",https://pubs.acs.org/doi/10.1021/acs.langmuir.9b03117,paper-results-PaperSearchToFile_2.json
813025742366441472,Environmentally Benign Fouling-Resistant Marine Coatings: A Review,环境友好型防污海洋涂料综述,Sukanya Pradhan; Sudheer Kumar; Smita Mohanty; Sanjay K. Nayak,Polymer-Plastics Technology and Materials,2019,10.1080/03602559.2018.1482922,11,"The undesirable accumulation of marine organisms on any surfaces immersed in seawater is termed as marine fouling. This natural phenomenon contributes a major economic concern for marine industries, e.g. for ships, vessels, oil, wind-turbine sea-platforms, pipelines, water valves and filters by limiting the performances of the devices and materials. In the last decades, several efforts have been employed in the development of efficient antifouling (AF) coatings by following the recent trend in m",https://www.tandfonline.com/doi/abs/10.1080/03602559.2018.1482922,paper-results-PaperSearchToFile_2.json
812751235982557185,Evaluation of the Corrosion Protection of Two Underwater Coating Systems in a Simulated Marine Environment,,Ivan Stojanović; Andrea Farkas; Vesna Alar; Nastia Degiuli,JOM,2019,10.1007/s11837-019-03669-4,5,Marine coating corrosion protection evaluation...,,inline_search
812796299974803456,Expanding the DOPA Universe with Genetically Encoded Mussel-Inspired Bioadhesives for Material Sciences and Medicine,,Nediljko Budisa; Tobias Schneider,ChemBioChem,2019,10.1002/cbic.201900030,17,Mussel-inspired DOPA bioadhesives; catechol anchoring for antifouling polymer coatings.,,inline_search_batch9
812778466507227138,Fabrication of epoxy modified polysiloxane with enhanced mechanical properties for marine antifouling application,,Xun Sun; Rongrong Chen; Xiang Gao,European Polymer Journal,2019,10.1016/j.eurpolymj.2019.05.002,19,Epoxy modified polysiloxane for marine antifouling application...,,inline_search
812732728079286272,Layer-by-layer constructed hyaluronic acid/chitosan multilayers as antifouling and fouling-release coatings,,Wenfa Yu; Julian Koc; John A Finlay,Biointerphases,2019,10.1116/1.5110887,13,HA/Ch LbL antifouling fouling-release coating...,,inline_search
812821162491904000,Multiscale modeling and simulations of protein adsorption: progresses and perspectives,蛋白质吸附的多尺度建模与模拟：进展与展望,Xuebo Quan; Jie Liu; Jian Zhou,Current Opinion in Colloid & Interface Science,2019,10.1016/j.cocis.2018.12.004,35,,https://www.sciencedirect.com/science/article/abs/pii/S135902941830092X,paper-results-PaperSearchToFile_2.json
813000801873035265,Photopolymerized biomimetic self-adhesive Polydimethylsiloxane-based amphiphilic cross-linked coating for anti-biofouling,用于防污的光聚合仿生自粘聚二甲基硅氧烷基两亲性交联涂层,Jianxiu Wang; Chunju He,Applied Surface Science,2019,10.1016/j.apsusc.2018.08.214,18,,https://www.sciencedirect.com/science/article/abs/pii/S0169433218323572,paper-results-PaperSearchToFile_1.json
812703253845245954,Preparation of hydrophobic epoxy-PDMS-graphene oxide nanocomposite coatings for antifouling application,,Shatakshi Verma; Smita Mohanty; S. K. Nayak,Soft Matter,2019,10.1039/C9SM01952A,24,Epoxy PDMS graphene oxide nanocomposite antifouling...,,inline_search
812808393159868416,Quantitative design rules for protein-resistant surface coatings using machine learning,,Tu C. Le; Matthew Penna; David A. Winkler; Irene Yarovsky,Scientific Reports,2019,10.1038/s41598-018-36597-5,3,Machine learning QSPR protein-resistant surface coating design rules,,inline_search_new
812771503211806720,Self-Stratifying Silicone Coating with Nonleaching Antifoulant for Marine Anti-Biofouling,用于海洋抗生物污损的含非渗出型防污剂的自分层硅酮涂层,Qingyi Xie; Haohang Zeng; Qingmei Peng; Christine Bressy; Chunfeng Ma; Guangzhao Zhang,Advanced Materials Interfaces,2019,10.1002/admi.201900535,29,"Chemical immobilization of antifoulant groups to polymers is a promising approach to develop ecofriendly antifouling materials with static antifouling ability and a durable efficacy. In this work, telomer of dodecafluoroheptyl methacrylate (DFMA), triclosan acrylate (TA), and 3-mercaptopropyl trimethoxysilane (KH590) is grafted to bis-silanol terminated poly(dimethylsiloxane) (PDMS), yielding a novel self-stratifying silicone coating containing nonleaching antifoulants. X-ray photoelectron spect",https://onlinelibrary.wiley.com/doi/10.1002/admi.201900535,paper-results-PaperSearchToFile_1.json
812759026583470080,Stress-localized durable anti-biofouling surfaces,,Bahareh Eslami; Peyman Irajizad; Parham Jafari; Masoumeh Nazari; Ali Masoudi; Varun Kashyap; Shane Stafslien; Hadi Ghasemi,Soft Matter,2019,10.1039/C9SM00790C,7,Stress-localized durable anti-biofouling surfaces; Ulva zoospore settlement assay and durability evaluation.,,inline_search_batch10
812759026583470080b,Stress-localized durable anti-biofouling surfaces (Ulva assay study),,Bahareh Eslami; Peyman Irajizad; Parham Jafari; Hadi Ghasemi,Soft Matter,2019,,7,Stress-localized durable anti-biofouling surfaces; Ulva zoospore settlement assay surface property characterization.,,inline_search_batch11
812703480773869569,Strong adhesion of poly(vinyl alcohol)–glycerol hydrogels onto metal substrates for marine antifouling applications,用于海洋防污应用的聚乙烯醇-甘油水凝胶在金属基底上的强附着力,Heng-Wei Zhu; Jia-Nan Zhang; Pei Su; Tianqi Liu; Changcheng He; Danqing Feng; Huiliang Wang,Soft Matter,2019,10.1039/C9SM01413F,13,"Hydrogels can be used as an alternative coating material for ships against marine biofouling. However, the adhesion of wet and soft hydrogels onto solid metals remains a challenging problem. Here we report the adhesion of a typical hydrogel material, poly(vinyl alcohol) (PVA)–glycerol hydrogel, onto stainless steel substrates and the antifouling potency of the adhered PVA–glycerol hydrogels. Poly(allylamine hydrochloride) (PAH) hydrogel and ethyl α-cyanoacrylate (ECA) are used as the binders, an",https://pubs.rsc.org/en/content/articlelanding/2020/sm/c9sm01413f,paper-results-PaperSearchToFile_2.json
812790684779020288,Synthesis and characterization of eco-friendly siloxane-semifluorinated polyurethane coatings for underwater application,用于水下应用的环保型硅氧烷-半氟化聚氨酯涂料的合成与表征,Anthony Yesudass Sebastin; Smita Mohanty; Sanjay K. Nayak,Journal of Applied Polymer Science,2019,10.1002/app.47720,3,"Siloxane-semifluorinated polyurethane coatings were prepared for robust underwater application. Initially, acrylic polyol (FS-GPTACP)-containing fluoroalkoxysilane (1H,1H,2H,2H-Perfluorooctyltrimethoxysilane) pendant group was synthesized by the free-radical polymerization method. Different weight percentages of polydimethylsiloxane (0, 10, and 20 wt %) were added to the polyol to tune the mechanical and the surface energy of the coating. Subsequently, this polyol mixture was cured with 4, 4′-me",https://onlinelibrary.wiley.com/doi/10.1002/app.47720,paper-results-PaperSearchToFile_1.json
812726923682643968,Time-dependent biofouling growth model for predicting the effects of biofouling on ship resistance and powering,,Dogancan Uzun; Yigit Kemal Demirel; Andrea Coraddu; Osman Turan,Ocean Engineering,2019,10.1016/j.oceaneng.2019.106432,16,Biofouling ship resistance model prediction...,,inline_search
812708079970811907,Using hydrodynamic testing to assess the performance of fouling control coatings,,Kelli Z. Hunsucker; Harrison Gardner; Kody Lieberman; Geoff Swain,Ocean Engineering,2019,10.1016/j.oceaneng.2019.106677,4,Hydrodynamic testing to assess fouling control coating performance; comparison with ASTM D3623 static immersion.,,inline_search_batch9
812746367876202499,Using ultraviolet light for improved antifouling performance on ship hull coatings,利用紫外线提高船舶船体涂层的防污性能,Kelli Z. Hunsucker; Cierra Braga; Harrison Gardner; Michel Jongerius; Roelant Hietbrink; Bart Salters; Geoffrey Swain,Biofouling,2019,10.1080/08927014.2019.1642334,14,"A two-part study was designed to investigate the efficacy of using UVC to prevent biofouling in the context of ship hull coatings. The first study determined the frequency of UVC required for a coating that does not have any additives (epoxy). It was found that 1 min/day was effective at preventing hard fouling but not biofilm development. The second study addressed several variables: coating type (epoxy, copper, fouling release), frequency of UVC (no exposure, continuous exposure, 1min/6h, 1 mi",https://www.tandfonline.com/doi/abs/10.1080/08927014.2019.1642334,paper-results-PaperSearchToFile_1.json
812591880897298433, Marine Biofouling: A European Database for the Marine Renewable Energy Sector ,海洋生物污损：面向海洋可再生能源行业的欧洲数据库,Pedro Almeida Vinagre; Teresa Simas; Erica Cruz; Emiliano Pinori; Johan Svenson,Journal of Marine Science and Engineering,2020,10.3390/jmse8070495,27,Biofouling is a major problem shared among all maritime sectors employing submerged structures where it leads to substantially increased costs and lowered operational lifespans if poorly addressed. Insight into the ongoing processes at the relevant marine locations is key to effective management of biofouling. Of specific concern for the marine renewable energy (MRE) sector is the fact that information on biofouling composition and magnitude across geographies is dispersed throughout published p,https://www.mdpi.com/2077-1312/8/7/495,paper-results-PaperSearchToFile_2.json
812527413333327873," Modification, Degradation and Evaluation of a Few Organic Coatings for Some Marine Applications ",几种用于海洋领域的有机涂层的改性、降解与评估,Guang-Ling Song; Zhenliang Feng,Corrosion and Materials Degradation,2020,10.3390/cmd1030019,4,"Organic coatings for marine applications must have great corrosion protection and antifouling performance. This review presents an overview of recent investigations into coating microstructure, corrosion protection performance, antifouling behavior, and evaluation methods, particularly the substrate effect and environmental influence on coating protectiveness, aiming to improve operational practice in the coating industry. The review indicates that the presence of defects in an organic coating i",https://www.mdpi.com/2624-5558/1/3/19,paper-results-PaperSearchToFile_1.json
812597169767841795, Recent Advances in Surface Nanoengineering for Biofilm Prevention and Control. Part I: Molecular Basis of Biofilm Recalcitrance. Passive Anti-Biofouling Nanocoatings ,用于生物膜预防与控制的表面纳米工程最新进展。第一部分：生物膜顽抗性的分子基础。被动抗生物污染纳米涂层,Paul Cătălin Balaure; Alexandru Mihai Grumezescu,Nanomaterials,2020,10.3390/nano10061230,16,"Medical device-associated infections are becoming a leading cause of morbidity and mortality worldwide, prompting researchers to find new, more effective ways to control the bacterial colonisation of surfaces and biofilm development. Bacteria in biofilms exhibit a set of “emergent properties”, meaning those properties that are not predictable from the study of free-living bacterial cells. The social coordinated behaviour in the biofilm lifestyle involves intricate signaling pathways and molecula",https://www.mdpi.com/2079-4991/10/6/1230,paper-results-PaperSearchToFile_1.json
812580854168551427,A scope at antifouling strategies to prevent catheter-associated infections,一种预防导管相关感染的防污策略的研究范围,Célia M.C. Faustino; Sara M.C. Lemos; Nuno Monge; Isabel A.C. Ribeiro,Advances in Colloid and Interface Science,2020,10.1016/j.cis.2020.102230,18,,https://www.sciencedirect.com/science/article/abs/pii/S0001868620301044,paper-results-PaperSearchToFile_1.json
812540995366289410,Amphiphilic Marine Antifouling Coatings Based on a Hydrophilic Polyvinylpyrrolidone and Hydrophobic Fluorine-Silicon-Containing Block Copolymer,,Hongshuang Guo; Pengguang Chen; Shu Tian; Yiming Ma; Qingsi Li; Chiyu Wen; Jing Yang; Lei Zhang,Langmuir,2020,10.1021/acs.langmuir.0c02329,21,Amphiphilic block copolymer combining hydrophilic PVP with hydrophobic fluorine-silicon segments for marine antifouling coatings.,,inline_search_batch8
812637220329488385,Amphiphilic hydrolyzable polydimethylsiloxane- b -poly(ethyleneglycol methacrylate- co -trialkylsilyl methacrylate) block copolymers for marine coatings. II. Antifouling laboratory tests and field trials,用于海洋涂料的两亲性可水解聚二甲基硅氧烷- b -聚（甲基丙烯酸乙二醇酯- co -甲基丙烯酸三烷基硅酯）嵌段共聚物。II. 防污实验室测试和现场试验,Elisa Guazzelli; Elisa Martinelli; Lucile Pelloquet; Jean-François Briand; André Margaillan; Robert Bunet; Giancarlo Galli; Christine Bressy,Biofouling,2020,10.1080/08927014.2020.1762868,6,"Poly(dimethylsiloxane) (PDMS) elastomer coatings containing an amphiphilic hydrolyzable diblock copolymer additive were prepared and their potential as marine antifouling and antiadhesion materials was tested. The block copolymer additive consisted of a PDMS first block and a random poly(trialkylsilyl methacrylate (TRSiMA, R = butyl, isopropyl)- co -poly(ethyleneglycol) methacrylate (PEGMA) copolymer second block. PDMS- b -TRSiMA block copolymer additives without PEGMA units were also used as ad",https://www.tandfonline.com/doi/abs/10.1080/08927014.2020.1762868,paper-results-PaperSearchToFile_1.json
812716011315789825,"Amphiphilic hydrolyzable polydimethylsiloxane- b- poly(ethyleneglycol methacrylate- co -trialkylsilyl methacrylate) block copolymers for marine coatings. I. Synthesis, hydrolysis and surface wettability",用于海洋涂层的两亲可水解聚二甲基硅氧烷-b-聚(甲基丙烯酸乙二醇酯-co-甲基丙烯酸三烷基硅酯)嵌段共聚物。I. 合成、水解与表面润湿性,Elisa Guazzelli; Giancarlo Galli; Elisa Martinelli; André Margaillan; Christine Bressy,Polymer,2020,10.1016/j.polymer.2019.121954,11,,https://www.sciencedirect.com/science/article/abs/pii/S0032386119309619,paper-results-PaperSearchToFile_1.json
812664315218755585,An overview of controlled-biocide-release coating based on polymer resin for marine antifouling applications,基于聚合物树脂的用于海洋防污应用的可控杀生剂释放涂层概述,Abid Ali; Muhammad Imran Jamil; Jingxian Jiang; Muhammad Shoaib; Bilal Ul Amin; Shengzhe Luo; Xiaoli Zhan; Fengqiu Chen; Qinghua Zhang,Journal of Polymer Research,2020,10.1007/s10965-020-02054-z,17,"Biofouling is one of the major worldwide problems associated with the vessel due to its accumulation with the surface of the ship hull. The biofouling is the main origin of the coating’s deterioration that ultimately leads to bio-corrosion, roughness and drag, resulting in an enormous increase in the fuel consumption. Although Tributyltin (TBT) has been used as a pioneer class of antifoulant to overcome this problem, however, after the legal restriction on TBT, some biocides have been used as it",https://link.springer.com/article/10.1007/s10965-020-02054-z,paper-results-PaperSearchToFile_1.json
812661442288287745,Antifouling Strategies for Selective In Vitro and In Vivo Sensing,用于选择性体外和体内传感的防污策略,Cheng Jiang; Guixiang Wang; Robert Hein; Nianzu Liu; Xiliang Luo; Jason J. Davis,Chemical Reviews,2020,10.1021/acs.chemrev.9b00739,139,"The ability to fabricate sensory systems capable of highly selective operation in complex fluid will undoubtedly underpin key future developments in healthcare. However, the abundance of (bio)molecules in these samples can significantly impede performance at the transducing interface where nonspecific adsorption (fouling) can both block specific signal (reducing sensitivity) and greatly reduce assay specificity. Herein, we aim to provide a comprehensive review discussing concepts and recent adva",https://pubs.acs.org/doi/10.1021/acs.chemrev.9b00739,paper-results-PaperSearchToFile_2.json
812571016017477634,Antifouling paints leach copper in excess - study of metal release rates and efficacy along a salinity gradient,,Maria Lagerström; Erik Ytreberg; Ann-Kristin E. Wiklund; Lena Granhag,Water Research,2020,10.1016/j.watres.2020.116383,14,Antifouling paints copper release rates marine...,,inline_search
812536262148751361,Degradable hyaluronic acid/chitosan polyelectrolyte multilayers with marine fouling-release properties,,Wenfa Yu; Robin Wanka; John A. Finlay,Biofouling,2020,10.1080/08927014.2020.1846725,6,Hyaluronic acid chitosan polyelectrolyte marine fouling release...,,inline_search
812709512497594368,Degradation of coatings for steel in environments susceptible to corrosion associated with fouling,在易受与污垢相关的腐蚀影响的环境中钢涂层的降解,Samanbar Permeh; Kingsley Lau; Matthew Duncan,Structure and Infrastructure Engineering,2020,10.1080/15732479.2019.1694543,6,"Steel piles in a Florida bridge showed severe localised corrosion uncharacteristic of the general corrosion typically found in marine environments. Sampling from the water and the steel pile surface showed presence of bacteria associated with microbiologically influenced corrosion, MIC. Coincident heavy marine growth was observed. The interactions of marine macro- and microorganisms set up conditions where the severe corrosion occurred. The initiation of macrofouling require initial biofilm pres",https://www.tandfonline.com/doi/abs/10.1080/15732479.2019.1694543,paper-results-PaperSearchToFile_1.json
812763337254240258,Endowing antibacterial ability to poly(ε-caprolactone) by blending with cationic − zwitterionic copolymers for biomedical purposes,通过与阳离子-两性离子共聚物共混赋予聚（ε-己内酯）抗菌能力以用于生物医学目的,Wenhong Hu; Zhenguang Li; Lixia Ren; Yunhui Zhao; Xiaoyan Yuan,International Journal of Polymeric Materials,2020,10.1080/00914037.2019.1626392,1,"Biocompatible poly(ε-caprolactone) (PCL) was definitely endowed with antibacterial efficiency via blending with cationic − zwitterionic block copolymers of 2-(dimethylamino)ethyl methacrylate and sulfobetaine methacrylate (pDMA- b -pSBMA). The involved pDMA- b -pSBMA, obtained via reversible addition-fragmentation chain transfer polymerization, was prominent with well-defined structure and efficient antibacterial ability. In dip coatable PCL/pDMA- b -pSBMA blends, the zwitterionic moiety was det",https://www.tandfonline.com/doi/abs/10.1080/00914037.2019.1626392,paper-results-PaperSearchToFile_1.json
812563525519015936,Engineered topographies and hydrodynamics in relation to biofouling control—a review,与生物污损控制相关的工程地形学和流体动力学——综述,Partha Halder; Nazia Hossain; Biplob Kumar Pramanik; Muhammed A Bhuiyan,Environmental Science and Pollution Research,2020,10.1007/s11356-020-10864-3,1,"Biofouling, the unwanted growth of microorganisms on submerged surfaces, has appeared as a significant impediment for underwater structures, water vessels, and medical devices. For fixing the biofouling issue, modification of the submerged surface is being experimented as a non-toxic approach worldwide. This technique necessitated altering the surface topography and roughness and developing a surface with a nano- to micro-structured pattern. The main objective of this study is to review the rece",https://link.springer.com/10.1007/s11356-020-10864-3,paper-results-PaperSearchToFile_2.json
812678800121790465,Environmentally Friendly Marine Antifouling Coating Based on a Synergistic Strategy,,Changhai Xie; Hongshuang Guo; Weiqiang Zhao; Lei Zhang,Langmuir,2020,10.1021/acs.langmuir.9b03764,19,Synergistic marine antifouling coating with field test in Yellow Sea; environmental-friendly strategy.,,inline_search_batch9
812565959108722688,Experimental Assessment of the Performance of Two Marine Coatings to Curb Biofilm Formation of Microfoulers,,Sara I. Faria; Rita Teixeira-Santos; Luciana C. Gomes; Elisabete R. Silva; João Morais; Vítor Vasconcelos; Filipe J. M. Mergulhão,Coatings,2020,10.3390/coatings10090893,8,Silicone-based paint evaluated to prevent biofilm formation...,,inline_search
812678528314114049,Green biolubricant infused slippery surfaces to combat marine biofouling,用于对抗海洋生物污损的注入绿色生物润滑剂的光滑表面,Snehasish Basu; Bui My Hanh; J.Q. Isaiah Chua; Dan Daniel; Muhammad Hafiz Ismail; Manon Marchioro; Shahrouz Amini; Scott A. Rice; Ali Miserez,Journal of Colloid and Interface Science,2020,10.1016/j.jcis.2020.02.049,25,,https://www.sciencedirect.com/science/article/abs/pii/S0021979720301909,paper-results-PaperSearchToFile_2.json
812661044190117889,Hybrid Sol-gel Coatings for Corrosion Mitigation: A Critical Review,,Rita B. Figueira,Polymers,2020,10.3390/polym12030689,30,Critical review of hybrid sol-gel coatings for corrosion mitigation including antifouling sol-gel coatings in marine environments.,,inline_search_batch8
812599695162474497,In-Water Cleaning and Capture to Remove Ship Biofouling: An Initial Evaluation of Efficacy and Environmental Safety,水中清洗与捕获以去除船舶生物污垢：功效与环境安全性的初步评估,Mario N. Tamburri; Ian C. Davidson; Matthew R. First; Christopher Scianni; Katherine Newcomer; Graeme J. Inglis; Eugene T. Georgiades; Janet M. Barnes; Gregory M. Ruiz,Frontiers in Marine Science,2020,10.3389/fmars.2020.00437,11,"Biofouling is a long-standing challenge for ships because it can interfere with operations and increases vessel drag, fuel consumption and exhaust emissions. More recently, ship biofouling has also been recognized as a leading vector for global transfers and introductions of marine non-indigenous species. Ship in-water cleaning and capture (IWCC) systems, to remove and collect macrofouling organisms and associated antifouling coating compounds, are now becoming available as a possible solution t",https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2020.00437/full,paper-results-PaperSearchToFile_1.json
812646275315924994,Inductive transfer learning for molecular activity prediction: Next-Gen QSAR Models with MolPMoFiT,,Xinhao Li; Denis Fourches,Journal of Cheminformatics,2020,10.1186/s13321-020-00430-x,29,Transfer learning QSAR MolPMoFiT molecular activity prediction,,inline_search_new
812681970826870784,Influence of Epoxy Content on the Properties and Marine Bacterial Adhesion of Epoxy Modified Silicone Coatings,,Ruikang Zhao; Zhanping Zhang; Yuhong Qi,Coatings,2020,10.3390/coatings10020126,2,Marine biofouling is a serious challenge...,,inline_search
812576489177350146,Inhibition Effectiveness of Laser-Cleaned Nanostructured Aluminum Alloys to Sulfate-reducing Bacteria Based on Superwetting and Ultraslippery Surfaces,基于超浸润和超滑表面的激光清洗纳米结构铝合金对硫酸盐还原菌的抑制效果,Ze Tian; Zhenglong Lei; Yanbin Chen; Chuan Chen; Ruochen Zhang; Xi Chen; Jiang Bi; Haoran Sun,ACS Applied Bio Materials,2020,10.1021/acsabm.0c00714,3,"This paper is a continued study on laser cleaning removal of marine microbiofouling from Al alloy surfaces. According to our previous study, it is noted that the antifouling functions of the generated laser-cleaned metallic surfaces must be highlighted. In this work, the inhibition effectiveness of the laser-cleaned Al alloy surfaces was evaluated using a type of vital marine microorganism, sulfate-reducing bacteria (SRB) Desulfovibrio desulfuricans subsp. desulfuricans, in a dynamic bacterial s",https://pubs.acs.org/doi/10.1021/acsabm.0c00714,paper-results-PaperSearchToFile_2.json
812557254040485889,"Laboratory and Field Testing Assessment of Next Generation Biocide-Free, Fouling-Resistant Slippery Coatings",下一代无杀生剂防污滑涂层的实验室和现场测试评估,Snehasish Basu; Bui My Hanh; Muhammad Hafiz Ismail; J. Q. Isaiah Chua; Srikanth Narasimalu; Manoj Sekar; Andrew Labak; Alex Vena; Philseok Kim; Teluka P. Galhenage; Scott A. Rice; Ali Miserez,ACS Applied Polymer Materials,2020,10.1021/acsapm.0c00916,3,"Recent research efforts to combat marine biofouling have focused on foul-release coatings that are not harmful for the marine environment. Inspired by nature, Slippery lubricant infused porous surfaces (SLIPS) is a surface modification technology platform with excellent antiadhesive and antifouling capacities. Precommercial coatings based on the SLIPS concept have demonstrated promising results as an environmentally friendly strategy to combat marine biofouling. Here, we investigated the resista",https://pubs.acs.org/doi/10.1021/acsapm.0c00916,paper-results-PaperSearchToFile_2.json
812664671256444928,Molecular simulations and understanding of antifouling zwitterionic polymer brushes,抗污两性离子聚合物刷的分子模拟与理解,Yonglan Liu; Dong Zhang; Baiping Ren; Xiong Gong; Lijian Xu; Zhang-Qi Feng; Yung Chang; Yi He; Jie Zheng,Journal of Materials Chemistry B,2020,10.1039/D0TB00520G,150,"Zwitterionic materials are an important class of antifouling biomaterials for various applications. Despite such desirable antifouling properties, molecular-level understanding of the structure–property relationship associated with surface chemistry/topology/hydration and antifouling performance still remains to be elucidated. In this work, we computationally studied the packing structure, surface hydration, and antifouling property of three zwitterionic polymer brushes of poly(carboxybetaine me",https://pubs.rsc.org/en/content/articlelanding/2020/tb/d0tb00520g,paper-results-PaperSearchToFile_2.json
812703581093232641,"Multicharge zwitterionic molecules: Hydration, kosmotropicity and anti-fouling potential",多电荷两性离子分子：水合作用、促溶盐效应和抗污潜力,Gaelle Level; Jiaxin Zhang; John Brown; Oliver Hammond; Brian Hannigan; Lorenzo Stella; Peter Nockemann; Marijana Blesic,Journal of Colloid and Interface Science,2020,10.1016/j.jcis.2019.12.009,5,,https://www.sciencedirect.com/science/article/abs/pii/S0021979719314687,paper-results-PaperSearchToFile_1.json
