paperId,title,titleZh,authors,journal,year,doi,citationCount,abstract,url,source
817356251900936192,A study on the effect of surface topography of antifouling coatings on the settlement of fouling organisms,一项关于防污涂层表面形貌对污损生物附着影响的研究,Pooneh Kardar; Reza Amini,Pigment & Resin Technology,2022,10.1108/PRT-08-2022-0097,1,,https://www.emerald.com/insight/content/doi/10.1108/prt-08-2022-0097/full/html,paper-results-PaperSearchToFile_2.json
814547515956264960,Anti-barnacle biofouling coatings for the protection of marine vessels: synthesis and progress,用于保护船舶的防藤壶生物污损涂层：合成与进展,Pramit Kumar Sarkar; Sushil S. Pawar; Sangram K. Rath; Balasubramanian Kandasubramanian,Environmental Science and Pollution Research,2022,10.1007/s11356-021-18404-3,0,"Marine biofouling has gnawed both mobile and non-mobile marine structures since time immemorial, leading to the deterioration of designed operational capabilities as well as a loss of valuable economic revenues. Mitigation of biofouling has been the primary focus of researchers and scientists from across the globe to save billions of dollars wasted due to the biological fouling of marine structures. The availability of an appropriate environment along with favorable substrata initiates biofilm f",https://link.springer.com/article/10.1007/s11356-021-18404-3,paper-results-PaperSearchToFile_1.json
812811379575619592,"Antifouling nanocomposite polymer coatings for marine applications: A review on experiments, mechanisms, and theoretical studies",用于海洋应用的防污纳米复合聚合物涂层：关于实验、机理及理论研究的综述,Sepideh Pourhashem; Abdolvahab Seif; Farhad Saba; Elham Garmroudi Nezhad; Xiaohong Ji; Ziyang Zhou; Xiaofan Zhai; Majid Mirzaee; Jizhou Duan; Alimorad Rashidi; Baorong Hou,Journal of Materials Science and Technology,2022,10.1016/j.jmst.2021.11.061,1,"Marine fouling is a worldwide challenge with huge damages on industrial structures, side effects on economics of industries, and environmental and safety-related hazards. Different approaches have been used for combating fouling in the marine environment. Meanwhile, nanocomposite polymer coatings are a novel generation of antifouling coatings with merits of toxin-free chemical composition and ease of large-scale application. Nanomaterials such as nano-metals, nano-metal oxides, metal-organic fra",https://www.sciencedirect.com/science/article/abs/pii/S1005030222001372,paper-results-PaperSearchToFile_2.json
817341242747650050,Application of Machine Learning in Developing Quantitative Structure-Property Relationship for Electronic Properties of Polyaromatic Compounds,,Tuan H. Nguyen; Lam H. Nguyen; Thanh N. Truong,ACS Omega,2022,10.1021/acsomega.2c02650,6,Machine learning QSPR polyaromatic compounds electronic properties,,inline_search_new
1112328453216010240,Application of functional polymer materials for marine anti-fouling,,Y. Qi,Highlights in Science Engineering and Technology,2022,10.54097/hset.v13i.1347,0,Progress of functional polymer materials for marine antifouling coatings.,,inline_search_batch8
812796368312598528,Bioinspired Self-Adhesive Lubricating Copolymer with Bacteriostatic and Bactericidal Synergistic Effect for Marine Biofouling Prevention,具有抑菌和杀菌协同效应的仿生自粘润滑共聚物用于海洋生物污损防治,Zhenghui Qin; Jing Zhao; Haimang Wang; Bo Wang; Liang Zheng; Hongyu Zhang,ACS Applied Polymer Materials,2022,10.1021/acsapm.2c00112,7,"Biofouling causes numerous adverse impacts on devices and instruments in a marine environment. The main purpose of the present study is to develop a bioinspired and eco-friendly coating for inhibiting marine biofouling. Herein, based on a bacteriostatic and bactericidal synergistic method, we reported a self-adhesive lubricating copolymer with functional pendant groups, which was synthesized by free radical polymerization using dopamine methacrylamide (DMA), 2-methacryloyloxyethyl phosphorylchol",https://pubs.acs.org/doi/10.1021/acsapm.2c00112,paper-results-PaperSearchToFile_1.json
812291410500780033,Combinatorial Polyacrylamide Hydrogels for Preventing Biofouling on Implantable Biosensors,用于防止可植入生物传感器生物污染的组合式聚丙烯酰胺水凝胶,Doreen Chan; Jun-Chau Chien; Eneko Axpe; Louis Blankemeier; Samuel W. Baker; Sarath Swaminathan; Victoria A. Piunova; Dmitry Yu. Zubarev; Caitlin L. Maikawa; Abigail K. Grosskopf; Joseph L. Mann; H. Tom Soh; Eric A. Appel,Advanced Materials,2022,10.1002/adma.202109764,84,"Biofouling on the surface of implanted medical devices and biosensors severely hinders device functionality and drastically shortens device lifetime. Poly(ethylene glycol) and zwitterionic polymers are currently considered “gold-standard” device coatings to reduce biofouling. To discover novel anti-biofouling materials, a combinatorial library of polyacrylamide-based copolymer hydrogels is created, and their ability is screened to prevent fouling from serum and platelet-rich plasma in a high-thr",https://onlinelibrary.wiley.com/doi/10.1002/adma.202109764,paper-results-PaperSearchToFile_2.json
812834638643855361,Developments in smart organic coatings for anticorrosion applications: a review,用于防腐应用的智能有机涂层的发展：综述,Deepa Thomas; Reshmy R; Eapen Philip; Raveendran Sindhu; Sarah B. Ulaeto; Arivalagan Pugazhendhi; Mukesh Kumar Awasthi,Biomass Conversion and Biorefinery,2022,10.1007/s13399-022-02363-x,0,"Metal corrosion is one of the key challenges for materials scientists. This natural process creates loses in a variety of industries and necessitates enormous efforts to mitigate its effects. Organic coatings are still the most commonly utilised technique for protecting metallic materials against corrosion. They have opened a new field of research for obtaining coatings with better performance, lifetime, and customized features. While they have excellent anticorrosive characteristics, they must ",https://link.springer.com/article/10.1007/s13399-022-02363-x,paper-results-PaperSearchToFile_1.json
812456084605239297,Hagfish-inspired Smart SLIPS Marine Antifouling Coating Based on Supramolecular: Lubrication Modes Responsively Switching and Self-healing Properties,,Zheming Tong; Lina Song; Sifan Chen; Jiankun Hu; Yang Hou; Quan Liu; Yongyuan Ren; Xiaoli Zhan; Qinghua Zhang,Advanced Functional Materials,2022,10.1002/adfm.202201290,80,"Hagfish-inspired supramolecular SLIPS marine antifouling coating; responsive lubrication switching, self-healing, pseudobarnacle removal and marine field test.",,inline_search_batch12
817341064229683201,Highly Stable and Transparent Slippery Surface on Silica Glass Fabricated by Femtosecond Laser,飞秒激光制备的超稳定透明二氧化硅玻璃超滑表面,Jie Liang; Chao Shan; Hao Wang; Tao Hu; Qing Yang; Haoyu Li; Xun Hou; Feng Chen,Advanced Engineering Materials,2022,10.1002/adem.202200708,6,"Underwater optical window plays an important role in ocean detection. Studies show that marine biofouling is one of the biggest challenges that affect the performance of the optical window. Recently, nepenthes-inspired lubrication-infused slippery surfaces (SLIPS) with excellent anti-biological adsorption features have been widely used to resolve this problem. However, low mechanical resistance and the easy loss of infused lubricants affect the slippery capability of this method. In the present ",https://onlinelibrary.wiley.com/doi/10.1002/adem.202200708,paper-results-PaperSearchToFile_2.json
817346854650904576,"Influence of coating type, colour, and deployment timing on biofouling by native and non-native species in a marine renewable energy context",在海洋可再生能源背景下，涂层类型、颜色及铺设时间对本地和非本地物种生物污损的影响 ,Christopher R. Nall; Marie-Lise Schläppy; Elizabeth J. Cottier-Cook; Andrew J. Guerin,Biofouling,2022,10.1080/08927014.2022.2121209,2,"Biofouling on marine renewable energy devices presents engineering challenges for this developing sector, and has implications for the spread of marine non-native species (NNS) in coastal waters. This is particularly true at sites with abundant energy resource, little existing infrastructure, and few established NNS. Device coatings, such as antifouling paints, could reduce the risk of NNS spread. Settlement on coatings of various types and colours, representing those likely to be used on renewa",https://www.tandfonline.com/doi/abs/10.1080/08927014.2022.2121209,paper-results-PaperSearchToFile_1.json
812760406073278465,Influence of different silicone oils on properties of MWCNTs-OH/PDMS coatings,不同硅油对多壁碳纳米管-羟基/聚二甲基硅氧烷涂层性能的影响,Qi'an Chen; Zhanping Zhang; Yuhong Qi,Surface Engineering,2022,10.1080/02670844.2022.2062114,6,"To research the influence of different silicone oil on the properties of the coatings based on polydimethylsiloxane (PDMS) reinforced by hydroxylated multi-walled carbon nanotubes, phenylmethyl silicone oil (PSO), methyl silicone oil (MSO), and the blend of PSO and MSO were incorporated into the antifouling coatings. The surface properties and leaching of silicone oil were investigated by water and diiodomethane contact angle and confocal laser scanning microscopy (CLSM). The mechanical properti",https://journals.sagepub.com/doi/abs/10.1080/02670844.2022.2062114,paper-results-PaperSearchToFile_1.json
seed_003,Kill-Resist-Renew Trinity Hyperbranched Polymer with Self-Regenerating Attack and Defense for Antifouling Coatings,,Unknown,Unknown,2022,,0,Hyperbranched polymer self-regenerating antifouling,,user_upload
seed_ml_003,Learning Matter: Materials Design with Machine Learning and Atomistic Simulations,,Unknown,Unknown,2022,,0,ML materials design atomistic simulation,,user_upload
864982928130572611,Modeling Polyzwitterion-Based Drug Delivery Platforms: A Perspective of the Current State-of-the-Art and Beyond,基于聚两性离子的药物递送平台建模：当前技术水平及未来展望,Sousa Javan Nikkhah; Matthias Vandichel,ACS Engineering Au,2022,10.1021/acsengineeringau.2c00008,24,"Drug delivery platforms are anticipated to have biocompatible and bioinert surfaces. PEGylation of drug carriers is the most approved method since it improves water solubility and colloid stability and decreases the drug vehicles’ interactions with blood components. Although this approach extends their biocompatibility, biorecognition mechanisms prevent them from biodistribution and thus efficient drug transfer. Recent studies have shown (poly)zwitterions to be alternatives for PEG with superior",https://pubs.acs.org/doi/10.1021/acsengineeringau.2c00008,paper-results-PaperSearchToFile_2.json
817354515941425153,Molecular design of monomers by considering the dielectric constant and stability of the polymer,,Hiroaki Taniwaki; Hiromasa Kaneko,Polymer Engineering & Science,2022,10.1002/pen.26058,4,QSPR polymer property machine learning monomer design...,,inline_search
817054178525315087,Molecular dynamics study on adsorption and desorption of lysozyme above polymer antifouling membranes,聚合物防污膜上方溶菌酶吸附与解吸的分子动力学研究,Heng Zhang; Jiyong Zheng; Cunguo Lin; Shiling Yuan,Colloids and Surfaces A Physicochemical and Engineering Aspects,2022,10.1016/j.colsurfa.2022.129466,9,,https://www.sciencedirect.com/science/article/abs/pii/S0927775722012213,paper-results-PaperSearchToFile_2.json
812728232540372993,Pigmented silicone/epoxy novel blends for preparation of stratified nontoxic foul release coatings,,Sushil S. Pawar; R. Baloji Naik; Sangram K. Rath; T. K. Mahato; Balasubramanian Kandasubramanian,Journal of Coatings Technology and Research,2022,10.1007/s11998-022-00610-4,2,Pigmented silicone/epoxy stratified nontoxic foul-release coatings; pseudobarnacle adhesion test release forces 0.42-0.71 MPa vs 2.04 MPa conventional.,,inline_search_batch12
814620244810137601,Potential disruptive effects of copper-based antifouling paints on the biodiversity of coastal macrofouling communities,铜基防污漆对沿海大型污损生物群落生物多样性的潜在破坏作用,Francesca Cima; Roberta Varello,Environmental Science and Pollution Research,2022,10.1007/s11356-021-17940-2,14,"The expanded use of copper(I)-based antifouling paints (AF) has increased copper leaching into coastal environments, requiring attention and legislative restrictions for potential long-term effects on benthic populations. The ecological succession of macrofouling communities was analysed on wooden and stainless steel panels coated with four copper(I)-based AF (Paints A–D) immersed for 10 months in the Lagoon of Venice. With the exception of Paint B, which contained only copper(I) compounds and w",https://link.springer.com/article/10.1007/s11356-021-17940-2,paper-results-PaperSearchToFile_1.json
813016099544104960,Predicting Antifouling Activity and Acetylcholinesterase Inhibition of Marine-Derived Compounds Using a Computer-Aided Drug Design Approach,,Susana P. Gaudêncio; Florbela Pereira,Marine Drugs,2022,10.3390/md20020129,13,QSAR model for marine antifouling compound prediction...,,inline_search
817402804946599937,Preparation and evaluation of organosilica nanocapsules encapsulating DCOIT by using the response surface optimization,基于响应面优化法的包载二氯异氰尿酸钠的有机硅纳米胶囊的制备与评价,Huatong Liu; Tao Lu; Xueqing Cheng; Shigui Zhao; Chuanjian Zhou; Chen Zhang; Xiao Cheng,Journal of Applied Polymer Science,2022,10.1002/app.53000,0,"Antifouling agent 4, 5-dichloro-2-n-octyl-4-isothiazolin-3-one (DCOIT) in a one-stage process based on the self-catalytic reaction between methyl trimethoxysilane (MTMS) and 3-aminopropyl trimethoxysilane (APS) in an aqueous system without any surfactants and catalysts have been developed. The optimal preparation process parameters of organosilica nanocapsules encapsulating DCOIT (DCOIT@SiNC) were determined using response surface methodology (RSM) based on the single-factor experimental results",https://onlinelibrary.wiley.com/doi/10.1002/app.53000,paper-results-PaperSearchToFile_1.json
817402210366259201,Preparation of PEO/polymer coatings on aluminum alloy with antifouling properties,具有防污性能的铝合金上聚环氧乙烷/聚合物涂层的制备,U. Kharchenko; I. Beleneva; V. Egorkin; I. Vyalyi; N. Izotov; A. Tsvetnikov; A. Karpenko; Chi V. Nguyen,Journal of Coatings Technology and Research,2022,10.1007/s11998-022-00706-x,2,"A study on the development of an effective composition of polymeric antifouling coating based on acrylic copolymer with microencapsulated extract of natural origin and superdispersed polytetrafluoroethylene was carried out. A Raman spectroscopy study of the bacterial extract composition showed that the main component was a polyene pigment with 5 conjugated bonds. Encapsulation of ethyl acetate extract of Pseudoalteromonas piscicida 2202 was carried out, two types of microcapsules containing the ",https://link.springer.com/article/10.1007/s11998-022-00706-x,paper-results-PaperSearchToFile_1.json
812838465623293954,Proactive In-Water Ship Hull Grooming as a Method to Reduce the Environmental Footprint of Ships,,Geoffrey Swain; Caglar Erdogan; Lauren Foy; Harrison Gardner; Michael Harper; John Hearin; Kelli Z. Hunsucker; J. Travis Hunsucker; K. Lieberman; Mark Nanney,Frontiers in Marine Science,2022,10.3389/fmars.2021.808549,19,In-water hull grooming to reduce environmental footprint; coating damage and copper release assessment for antifouling paints.,,inline_search_batch12
817368709730402305,Recent advances and challenges in experiment-oriented polymer informatics,面向实验的聚合物信息学的最新进展与挑战,Kan Hatakeyama-Sato,Polymer Journal,2022,10.1038/s41428-022-00734-9,15,"This review summarizes recent advances in experimental polymer chemistry supported by data science. The area of polymer informatics is rapidly growing based on cheminformatics, materials informatics, and data science platforms. Data-driven analyses, predictions, and suggestions for experimental polymer research are becoming more practical, and machine learning models can now predict various macromolecular properties with reasonable accuracy. At the same time, the limitations of current polymer i",https://www.nature.com/articles/s41428-022-00734-9,paper-results-PaperSearchToFile_2.json
817367731710984197,Recent advances in superhydrophobic surfaces for practical applications: A review,用于实际应用的超疏水表面的最新进展：综述,Muhammad Zaman Khan; Jiri Militky; Michal Petru; Blanka Tomková; Azam Ali; Elçin Tören; Sajida Perveen,European Polymer Journal,2022,10.1016/j.eurpolymj.2022.111481,63,,https://www.sciencedirect.com/science/article/abs/pii/S0014305722004852,paper-results-PaperSearchToFile_1.json
817055307929747457,Research progress on hydrogel materials and their antifouling properties,水凝胶材料及其抗污性能的研究进展,Dan Su; Xiuqin Bai; Xiaoyan He,European Polymer Journal,2022,10.1016/j.eurpolymj.2022.111665,22,,https://www.sciencedirect.com/science/article/abs/pii/S0014305722006693,paper-results-PaperSearchToFile_2.json
seed_005,Role of Backbone Chemistry and Monomer Sequence in Amphiphilic Oligopeptide and Oligopeptoid Functionalized PDMS,,Unknown,Unknown,2022,,0,PDMS amphiphilic oligopeptide backbone antifouling,,user_upload
817402209258962945,Silica aerogel-encapsulated biocide crystals for low-loading antifouling coatings,,Tenna Frydenberg; Claus Erik Weinell; Kim Dam-Johansen,Journal of Coatings Technology and Research,2022,10.1007/s11998-022-00713-y,1,Silica aerogel biocide encapsulation antifouling...,,inline_search
817350696780169217,"Simultaneous realization of antifouling, self-healing, and strong substrate adhesion via a bioinspired self-stratification strategy",,Peng Hu; Ru Xie; Qingyi Xie; Chunfeng Ma; Guangzhao Zhang,Chemical Engineering Journal,2022,10.1016/j.cej.2022.137875,39,Bioinspired self-stratification antifouling self-healing...,,inline_search
812370601254584321,Surface Hydration and Antifouling Activity of Zwitterionic Polymers,两性离子聚合物的表面水合作用与抗污活性,Zhan Chen,Langmuir,2022,10.1021/acs.langmuir.2c00512,56,"It is believed that the strong surface hydration of zwitterionic polymers leads to excellent antifouling properties. This Perspective presents the recent developments in studies on such surface hydration in situ using sum frequency generation (SFG) vibrational spectroscopy. SFG research provides direct molecular level evidence that zwitterionic polymers have strong surface hydration, which prevents protein adsorption and marine animal attachment. The salt effect and protein interaction on surfac",https://pubs.acs.org/doi/10.1021/acs.langmuir.2c00512,paper-results-PaperSearchToFile_2.json
817358144555450369,Tailoring Diffusional Fields in Zwitterion/Dopamine Copolymer Electropolymerized at Carbon Nanowalls for Sensitive Recognition of Neurotransmitters,在碳纳米壁上电聚合的两性离子/多巴胺共聚物中定制扩散场用于神经递质的灵敏识别,Adrian Olejnik; Mateusz Ficek; Marek Szkodo; Alicja Stanisławska; Jakub Karczewski; Jacek Ryl; Anna Dołęga; Katarzyna Siuzdak; Robert Bogdanowicz,ACS Nano,2022,10.1021/acsnano.2c06406,23,"The importance of neurotransmitter sensing in the diagnosis and treatment of many psychological illnesses and neurodegenerative diseases is non-negotiable. For electrochemical sensors to become widespread and accurate, a long journey must be undertaken for each device, from understanding the materials at the molecular level to real applications in biological fluids. We report a modification of diamondized boron-doped carbon nanowalls (BCNWs) with an electropolymerized polydopamine/polyzwitterion",https://pubs.acs.org/doi/10.1021/acsnano.2c06406,paper-results-PaperSearchToFile_1.json
817362346870571008,The Effect of Grooming on Five Commercial Antifouling Coatings,表面处理对五种商用防污涂料的影响,Emily Ralston; Harrison Gardner; Kelli Zargiel Hunsucker; Geoffrey Swain,Frontiers in Marine Science,2022,10.3389/fmars.2022.836555,4,"The majority of ships are coated with antifouling paint. These coatings can fail to completely protect from fouling due to mismatches between paint type and duty cycle, the presence of biocide tolerant fouling organisms, improperly applied, old or damaged paint, etc. Grooming antifouling coatings can provide a solution. Five commercially available antifouling coatings were applied to panels. Half of the replicates were groomed weekly, the other half were immersed and allowed to freely foul, undi",https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2022.836555/full,paper-results-PaperSearchToFile_1.json
812842859983011841,Thermal Spray Coatings for Protection Against Microbiologically Induced Corrosion: Recent Advances and Future Perspectives,用于防止微生物诱导腐蚀的热喷涂涂层：最新进展与未来展望,Jianxin Wen; Hua Li,Journal of Thermal Spray Technology,2022,10.1007/s11666-022-01345-9,13,"Corrosion has been persisting as the most severe concern for steel structures in the marine environment. Due to the widespread occurrence of biofouling, apart from the electrochemical corrosion, microbiologically induced corrosion (MIC) is an important factor that triggers the deterioration of marine steel infrastructures. Traditional anti-corrosion coatings usually lack the antifouling function, attachment and colonization of marine microorganisms therefore in most cases accelerate the existing",https://link.springer.com/article/10.1007/s11666-022-01345-9,paper-results-PaperSearchToFile_1.json
812546510666334209,Tunable Protein Adsorption by Zwitterionic Spherical Poly(CBAA) Brushes Prepared via Photoemulsion Polymerization,通过光乳液聚合制备的两性离子球形聚（羧基甜菜碱丙烯酸酯）刷实现的可调谐蛋白质吸附,Chen Hua; Ziwei Li; Kaimin Chen; Liang Sun; Liang Yu; Xuhong Guo,Industrial & Engineering Chemistry Research,2022,10.1021/acs.iecr.2c00075,3,"Zwitterionic polymer brushes are well-known as excellent hydrophilic and antifouling materials. However, they demonstrate a certain degree of adsorption for proteins and other substances in practical application, and little research has been conducted into this area. Herein, a facile and efficient approach was employed to prepare zwitterionic spherical polymer brushes, polystyrene-poly(2-carboxy-N,N-dimethyl-N-(3′-acrylamidopropyl) ethanaminium inner salt) brushes (PS–PCBAA brushes). Specificall",https://pubs.acs.org/doi/10.1021/acs.iecr.2c00075,paper-results-PaperSearchToFile_1.json
906721382170100389, Anti-Fouling Properties of Phosphonium Ionic Liquid Coatings in the Marine Environment ,海洋环境中鏻离子液体涂层的防污性能,Sajith Kaniyadan Baiju; Brent James Martin; Rayleen Fredericks; Harikrishnan Raghavan; Karnika De Silva; Matthew Greig Cowan,Polymers,2023,10.3390/polym15183677,0,"Biofouling is the buildup of marine organisms on a submerged material. This research tests the efficacy of phosphonium ion gels comprising phosphonium monomers ([P 444VB ][AOT] and [P 888VB ][AOT]) and free ionic liquid ([P 4448 ][AOT], [P 88814 ][AOT]) (10 to 50 wt%), varying copper(II) oxide biocide concentrations (0 to 2 wt%), and the docusate anion [AOT] − for added hydrophobicity. The efficacy of these formulations was tested using a seachest simulator protected from light and tidal current",https://www.mdpi.com/2073-4360/15/18/3677,paper-results-PaperSearchToFile_1.json
830759245103235073, Degradation of Two Anti-Corrosion and Anti-Fouling Coating Systems in Simulated Diurnal Cycling Immersion ,两种防腐防污涂层体系在模拟昼夜循环浸泡中的降解,Hanlu Zhang; Fabao Kong; Yiyang Chen; Xuhui Zhao; Yuming Tang; Yu Zuo,Coatings,2023,10.3390/coatings13020389,1,"The degradation process and the electrochemical behavior of two anti-corrosion and anti-fouling coating systems (FW-1 and FW-2) in a simulated diurnal cycling immersion environment (3.5% NaCl, 35 °C 12 h + 25 °C 12 h) were investigated by electrochemical impedance spectroscopy (EIS) technology. Combined with the coating gloss, color difference, adhesion strength and scanning electron microscopy (SEM) tests, the micro morphologies and the variations of the performance parameters were comparativel",https://www.mdpi.com/2079-6412/13/2/389,paper-results-PaperSearchToFile_1.json
876774801182556160, Global Changes Alter the Successions of Early Colonizers of Benthic Surfaces ,全球变化改变了底栖表面早期定殖者的演替过程,Emanuele Somma; Antonio Terlizzi; Maria Costantini; Madalena Madeira; Valerio Zupo,Journal of Marine Science and Engineering,2023,10.3390/jmse11061232,0,"The successions of benthic communities over time are strongly influenced by the first colonizers, because surface associations are facilitated by modifications to the adhesive properties promoted by primary colonizers, such as bacteria, protozoans, diatoms, algal propagules, spores, and invertebrate larvae. Bacteria are often the first colonizers on marine submerged surfaces, both organic (e.g., algae, seagrasses and invertebrates) and inorganic. However, they are promptly followed by diatoms an",https://www.mdpi.com/2077-1312/11/6/1232,paper-results-PaperSearchToFile_2.json
909980427811291911, Integration of Antifouling and Anti-Cavitation Coatings on Propellers: A Review ,螺旋桨防污与抗空泡涂层一体化研究综述,Jingying Zhang; Weihua Qin; Wenrui Chen; Zenghui Feng; Dongheng Wu; Lanxuan Liu; Yang Wang,Coatings,2023,10.3390/coatings13091619,1,"The performance of an entire ship is increasingly impacted by propellers, which are the essential components of a ship’s propulsion system that have growing significance in a variety of aspects. Consequently, it has been a hot research topic and a challenge to develop high-performance antifouling and anti-cavitation coatings due to the issue of marine biofouling and cavitation faced by propellers in high-intensity service. While there is an overwhelming number of publications on antifouling and ",https://www.mdpi.com/2079-6412/13/9/1619,paper-results-PaperSearchToFile_1.json
855756421596184577, Polyether-Thiourea-Siloxane Copolymer Based on H-Bonding Interaction for Marine Antifouling ,基于氢键相互作用的聚醚-硫脲-硅氧烷共聚物用于海洋防污,Mengyu Li; Liyang Nan; Boxuan Zhang; Junjun Kong; Yufeng Wang; Miao Ba,Molecules,2023,10.3390/molecules28083574,3,"By introducing thiourea and ether groups into MQ silicone resin polymer via free radical polymerization, a polyether-thiourea-siloxane (PTS) copolymer was synthesized. The characterization of the synthesized copolymer indicated the occurrence of H-bonding interactions and a narrow molecular weight polydispersity index. Antifouling coatings were produced by incorporating the synthesized copolymer and phenylmethylsilicone oil (PSO). The addition of a minute amount of copolymer enhanced the hydroph",https://www.mdpi.com/1420-3049/28/8/3574,paper-results-PaperSearchToFile_1.json
875707754944135187, Research Progress on New Environmentally Friendly Antifouling Coatings in Marine Settings: A Review ,,De Liu; Haobo Shu; Jiangwei Zhou; Xiuqin Bai; Pan Cao,Biomimetics,2023,10.3390/biomimetics8020200,21,"Any equipment submerged in the ocean will have its surface attacked by fouling organisms, which can cause serious damage. Traditional antifouling coatings contain heavy metal ions, which also have a detrimental effect on the marine ecological environment and cannot fulfill the needs of practical applications. As the awareness of environmental protection is increasing, new environmentally friendly and broad-spectrum antifouling coatings have become the current research hotspot in the field of mar",https://www.mdpi.com/2313-7673/8/2/200,paper-results-PaperSearchToFile_1.json
929937893789532341,A highly antifouling and eco-friendly hydrogel coating based on capsaicin derivative -functionalized polymer,一种基于辣椒素衍生物功能化聚合物的高抗污且环保的水凝胶涂层,Guangling He; Yuhua Liu; Wenyan Liu; Lei Dong; Liangmin Yu; Li Wang,Journal of Cleaner Production,2023,10.1016/j.jclepro.2023.139538,0,,https://www.sciencedirect.com/science/article/abs/pii/S095965262303696X,paper-results-PaperSearchToFile_2.json
881383789845020745,A method for screening antifouling paints using the CIELAB coordinates of Ectocarpus sp. under a flow-through condition,一种在流通条件下使用海带（*Ectocarpus sp.*）的CIELAB坐标筛选防污涂料的方法,Ryuji Kojima; Nobuyoshi Nanba; Glenn Satuito,Biofouling,2023,10.1080/08927014.2023.2222661,1,"A laboratory test with a flow-through system was designed and its applicability to testing antifouling paints of varying efficacies was investigated. Six different formulations of antifouling paints were prepared to have increased contents (0 to 40 wt%) of Cu 2 O. The test plates were initially aged for 45 days by rotating them at a speed of 10 knots inside a cylinder drum. A bioassay was then conducted using the alga, Ectocarpus sp., as the test species. The new bioassay for screening antifouli",https://www.tandfonline.com/doi/abs/10.1080/08927014.2023.2222661,paper-results-PaperSearchToFile_1.json
886094054352224544,A review on the application of molecular descriptors and machine learning in polymer design,,Yuankai Zhao; Roger J. Mulder; Shadi Houshyar; Tu C. Le,Polymer Chemistry,2023,10.1039/d3py00395g,17,Molecular descriptors machine learning polymer design...,,inline_search
868455033178423297,A systematic review on polymer-based superhydrophobic coating for preventing biofouling menace,关于用于防止生物污垢威胁的聚合物基超疏水涂层的系统综述,Avinash Kumar; Vishal Mishra; Sushant Negi; Simanchal Kar,Journal of Coatings Technology and Research,2023,10.1007/s11998-023-00773-8,11,"Biofouling is a major issue for many industries including shipping, oil, and gas and can lead to accelerated corrosion, particularly for structures and components in and around salt water. Many efforts are undertaken to lessen its impact and financial losses. One of the promising methodologies is application of antibiofouling coatings to minimize biofouling, and the best results were observed with a superhydrophobic coating. Ample literature reviews on superhydrophobic coating have shown biofoul",https://link.springer.com/article/10.1007/s11998-023-00773-8,paper-results-PaperSearchToFile_1.json
894066197249655470,An Intelligent Manufacturing Platform of Polymers: Polymeric Material Genome Engineering,一种聚合物智能制造平台：高分子材料基因工程,Liang Gao; Liquan Wang; Jiaping Lin; Lei Du,Engineering,2023,10.1016/j.eng.2023.01.018,20,,https://www.sciencedirect.com/science/article/pii/S2095809923002874,paper-results-PaperSearchToFile_2.json
892980020568391958,Anti-marine biofouling adhesion performance and mechanism of PDMS fouling-release coating containing PS-PEG hydrogel,含PS-PEG水凝胶的聚二甲基硅氧烷防污自洁涂层的抗海洋生物污损附着性能及机理,Chen Zhang; Yuhong Qi; Yarui Guo; Shukun Zhang; Gang Xiong; Kaixuan Wang; Zhanping Zhang,Marine Pollution Bulletin,2023,10.1016/j.marpolbul.2023.115345,0,,https://www.sciencedirect.com/science/article/abs/pii/S0025326X23007798,paper-results-PaperSearchToFile_1.json
939736426117857307,Antifouling and Self-Healing Performance of Marine Coatings Based on Hydrogen-Bond Interactions,,Yong-Yin Cui; Miao-Qing Sheng; Ying Liu,ACS Applied Materials & Interfaces,2023,10.1021/acsami.3c16130,5,Self-healing antifouling polyurethane coating hydrogen bond...,,inline_search
821779997210443777,Assessing Efficacy of Eco-Friendly and Traditional Copper-Based Antifouling Materials in a Highly Wave-Exposed Environment,,Clara Arboleda-Baena; Nicole Osiadacz,Journal of Marine Science and Engineering,2023,10.3390/jmse11010217,3,Eco-friendly copper antifouling field test...,,inline_search
899834761114026368,Biofouling potential of surface-enhanced Raman scattering-based seawater quality sensors by Ulva spp.,石莼属海藻对基于表面增强拉曼散射的海水水质传感器的生物污损潜力,Kayla R. Kurtz; Tania Thalyta Silva de Oliveira; Robert Chevalier; Noura Rayes; Arijit Bose; Jason R. Dwyer; Vinka Oyanedel-Craver,Biofouling,2023,10.1080/08927014.2023.2242283,0,"This study investigated the biofouling potential of surface-enhanced Raman scattering (SERS)-based sensor materials in the context of marine environments. Uncoated and monolithic commercial gold (Au) silicon nanopillar array SERS substrates, Au-coated carbon black nanoparticle (AuCB NP) substrates, uncoated and Au sputter-coated in-house SERS, and uncoated and Au sputter-coated glass controls were tested for biofouling potential using Ulva spp. as model biofouling organisms. The mean percentages",https://www.tandfonline.com/doi/abs/10.1080/08927014.2023.2242283,paper-results-PaperSearchToFile_2.json
844938221015007232,"Bioinspired marine antifouling coatings: Antifouling mechanisms, design strategies and application feasibility studies",,Zhenchun Li; Peng Liu; Shaowei Chen,European Polymer Journal,2023,10.1016/j.eurpolymj.2023.111997,35,Bioinspired antifouling coating mechanisms design strategies...,,inline_search
